"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003M","B19001I_003MA","B19001I_003EA","B19001I_004E","B19001I_004M","B19001I_004MA","B19001I_004EA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006M","B19001I_006MA","B19001I_006EA","B19001I_007E","B19001I_007M","B19001I_007MA","B19001I_007EA","B19001I_008E","B19001I_008EA","B19001I_008M","B19001I_008MA","B19001I_009E","B19001I_009M","B19001I_009MA","B19001I_009EA","B19001I_010E","B19001I_010M","B19001I_010MA","B19001I_010EA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012M","B19001I_012MA","B19001I_012EA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016EA","B19001I_016M","B19001I_016MA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","3","null","5","null","0","12","null","null","3","5","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","2","null","4","null","2","4","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","11","null","18","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","11","18","null","null","0","null","12","null","0","null","12","null",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","11","null","10","null","0","12","null","null","3","5","null","null","3","5","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","5","7","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","3","null","4","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","3","null","4","null",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","39","null","63","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","39","null","63","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","106","null","78","null","0","12","null","null","0","12","null","null","0","12","null","null","24","null","34","null","7","11","null","null","0","12","null","null","16","null","17","null","0","12","null","null","0","12","null","null","0","12","null","null","5","10","null","null","0","null","12","null","0","null","12","null","43","61","null","null","0","null","12","null","11","null","18","null",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","73","null","48","null","0","17","null","null","17","28","null","null","0","17","null","null","30","null","34","null","11","17","null","null","0","17","null","null","15","null","24","null","0","17","null","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","9","null","14","null","0","12","null","null","0","12","null","null","0","12","null","null","9","null","14","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","94","null","64","null","0","12","null","null","0","12","null","null","0","12","null","null","21","null","31","null","19","30","null","null","0","12","null","null","0","null","12","null","16","24","null","null","0","12","null","null","38","41","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","116","null","131","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","104","129","null","null","0","17","null","null","0","17","null","null","0","17","null","null","12","null","35","null","0","null","17","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","11","null","18","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","11","18","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","12","null","13","null","0","12","null","null","6","8","null","null","0","12","null","null","0","null","12","null","0","12","null","null","6","9","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","216","null","83","null","0","12","null","null","61","37","null","null","0","12","null","null","15","null","24","null","23","27","null","null","13","13","null","null","50","null","52","null","7","10","null","null","15","18","null","null","5","7","null","null","1","2","null","null","24","null","27","null","2","null","5","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","570","null","115","null","28","23","null","null","11","10","null","null","54","41","null","null","93","null","55","null","85","57","null","null","39","35","null","null","4","null","7","null","12","19","null","null","77","58","null","null","42","46","null","null","40","35","null","null","32","null","28","null","38","null","46","null","15","25","null","null","0","null","12","null","0","null","12","null",
"1400000US04007001000","Census Tract 10, Gila County, Arizona","687","null","189","null","45","51","null","null","53","69","null","null","37","57","null","null","79","null","119","null","0","12","null","null","32","47","null","null","88","null","87","null","51","57","null","null","0","12","null","null","74","82","null","null","14","30","null","null","145","null","133","null","22","null","32","null","0","12","null","null","47","null","70","null","0","null","12","null",
"1400000US04007001100","Census Tract 11, Gila County, Arizona","738","null","163","null","60","58","null","null","38","37","null","null","39","36","null","null","70","null","53","null","40","33","null","null","10","19","null","null","80","null","80","null","0","12","null","null","54","55","null","null","21","25","null","null","42","55","null","null","177","null","119","null","107","null","90","null","0","12","null","null","0","null","12","null","0","null","12","null",
