"GEO_ID","NAME","B19001G_001E","B19001G_001M","B19001G_001MA","B19001G_001EA","B19001G_002E","B19001G_002EA","B19001G_002M","B19001G_002MA","B19001G_003E","B19001G_003EA","B19001G_003M","B19001G_003MA","B19001G_004E","B19001G_004EA","B19001G_004M","B19001G_004MA","B19001G_005E","B19001G_005EA","B19001G_005M","B19001G_005MA","B19001G_006E","B19001G_006EA","B19001G_006M","B19001G_006MA","B19001G_007E","B19001G_007EA","B19001G_007M","B19001G_007MA","B19001G_008E","B19001G_008EA","B19001G_008M","B19001G_008MA","B19001G_009E","B19001G_009EA","B19001G_009M","B19001G_009MA","B19001G_010E","B19001G_010EA","B19001G_010M","B19001G_010MA","B19001G_011E","B19001G_011EA","B19001G_011M","B19001G_011MA","B19001G_012E","B19001G_012EA","B19001G_012M","B19001G_012MA","B19001G_013E","B19001G_013EA","B19001G_013M","B19001G_013MA","B19001G_014E","B19001G_014EA","B19001G_014M","B19001G_014MA","B19001G_015E","B19001G_015EA","B19001G_015M","B19001G_015MA","B19001G_016E","B19001G_016M","B19001G_016MA","B19001G_016EA","B19001G_017E","B19001G_017EA","B19001G_017M","B19001G_017MA",
"1400000US04019004057","Census Tract 40.57, Pima County, Arizona","65","46","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","10","null","16","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","8","null","13","null","44","null","41","null","0","null","13","null","3","6","null","null","0","null","13","null",
"1400000US04019004058","Census Tract 40.58, Pima County, Arizona","219","160","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","10","null","16","null","0","null","13","null","0","null","13","null","0","null","13","null","118","null","153","null","16","null","25","null","0","null","13","null","15","null","22","null","20","null","27","null","40","55","null","null","0","null","13","null",
"1400000US04019004061","Census Tract 40.61, Pima County, Arizona","91","106","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","21","null","32","null","70","null","101","null","0","13","null","null","0","null","13","null",
"1400000US04019004062","Census Tract 40.62, Pima County, Arizona","185","108","null","null","11","null","18","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","15","null","24","null","12","null","20","null","0","null","19","null","32","null","42","null","76","null","84","null","12","null","19","null","13","22","null","null","14","null","28","null",
"1400000US04019004063","Census Tract 40.63, Pima County, Arizona","130","79","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","22","null","26","null","23","null","37","null","0","null","19","null","0","null","19","null","27","null","31","null","13","null","22","null","0","null","19","null","18","null","27","null","27","34","null","null","0","null","19","null",
"1400000US04019004065","Census Tract 40.65, Pima County, Arizona","25","28","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","6","null","9","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","19","null","28","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004066","Census Tract 40.66, Pima County, Arizona","126","76","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","10","null","17","null","13","null","22","null","0","null","13","null","0","null","13","null","22","null","31","null","0","null","13","null","15","null","29","null","25","null","34","null","18","null","22","null","0","null","13","null","20","22","null","null","3","null","18","null",
"1400000US04019004067","Census Tract 40.67, Pima County, Arizona","98","51","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","7","null","13","null","0","null","13","null","0","null","13","null","16","null","20","null","0","null","13","null","0","null","13","null","24","null","22","null","31","null","39","null","0","null","13","null","10","null","15","null","10","15","null","null","0","null","13","null",
"1400000US04019004068","Census Tract 40.68, Pima County, Arizona","32","52","null","null","0","null","13","null","1","null","16","null","31","null","48","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004069","Census Tract 40.69, Pima County, Arizona","155","89","null","null","18","null","28","null","0","null","13","null","0","null","13","null","10","null","15","null","0","null","13","null","8","null","12","null","0","null","13","null","27","null","31","null","36","null","43","null","9","null","15","null","39","null","62","null","4","null","9","null","0","null","13","null","4","null","6","null","0","13","null","null","0","null","13","null",
"1400000US04019004070","Census Tract 40.70, Pima County, Arizona","107","87","null","null","0","null","13","null","0","null","13","null","0","null","13","null","32","null","52","null","0","null","13","null","0","null","13","null","0","null","13","null","10","null","15","null","56","null","74","null","9","null","15","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004071","Census Tract 40.71, Pima County, Arizona","236","142","null","null","12","null","20","null","26","null","40","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","114","null","113","null","0","null","13","null","43","null","54","null","14","null","21","null","0","null","13","null","11","null","19","null","0","null","13","null","0","13","null","null","16","null","27","null",
"1400000US04019004072","Census Tract 40.72, Pima County, Arizona","107","88","null","null","0","null","13","null","0","null","13","null","0","null","13","null","33","null","52","null","0","null","13","null","7","null","12","null","0","null","13","null","10","null","18","null","31","null","45","null","26","null","51","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004073","Census Tract 40.73, Pima County, Arizona","153","74","null","null","0","null","19","null","9","null","14","null","10","null","15","null","2","null","3","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","21","null","31","null","27","null","32","null","28","null","42","null","42","null","44","null","14","null","22","null","0","19","null","null","0","null","19","null",
"1400000US04019004074","Census Tract 40.74, Pima County, Arizona","21","15","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","5","null","8","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","9","null","11","null","0","null","13","null","2","5","null","null","5","null","7","null",
"1400000US04019004075","Census Tract 40.75, Pima County, Arizona","70","73","null","null","37","null","57","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","11","null","22","null","0","null","13","null","0","null","13","null","0","null","13","null","22","null","39","null","0","13","null","null","0","null","13","null",
"1400000US04019004076","Census Tract 40.76, Pima County, Arizona","279","173","null","null","0","null","19","null","64","null","68","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","105","null","140","null","0","null","19","null","42","null","53","null","41","null","46","null","0","null","19","null","13","null","22","null","14","null","26","null","0","null","19","null","0","19","null","null","0","null","19","null",
"1400000US04019004077","Census Tract 40.77, Pima County, Arizona","9","19","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","9","null","19","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004078","Census Tract 40.78, Pima County, Arizona","59","56","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","43","null","56","null","0","null","13","null","16","null","28","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004079","Census Tract 40.79, Pima County, Arizona","37","45","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","17","null","27","null","0","null","13","null","0","null","13","null","0","null","13","null","20","null","33","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004080","Census Tract 40.80, Pima County, Arizona","39","36","null","null","0","null","13","null","0","null","13","null","0","null","13","null","12","null","21","null","0","null","13","null","0","null","13","null","13","null","22","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","14","null","27","null","0","13","null","null","0","null","13","null",
"1400000US04019004081","Census Tract 40.81, Pima County, Arizona","121","74","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","17","null","27","null","0","null","13","null","0","null","13","null","17","null","29","null","18","null","29","null","31","40","null","null","38","null","45","null",
"1400000US04019004082","Census Tract 40.82, Pima County, Arizona","206","138","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","22","null","26","null","15","null","26","null","87","null","89","null","6","15","null","null","76","null","115","null",
"1400000US04019004109","Census Tract 41.09, Pima County, Arizona","160","101","null","null","0","null","19","null","0","null","19","null","24","null","36","null","0","null","19","null","0","null","19","null","0","null","19","null","36","null","53","null","0","null","19","null","0","null","19","null","0","null","19","null","17","null","27","null","0","null","19","null","66","null","63","null","17","null","26","null","0","19","null","null","0","null","19","null",
"1400000US04019004110","Census Tract 41.10, Pima County, Arizona","168","73","null","null","0","null","13","null","25","null","35","null","0","null","13","null","0","null","13","null","30","null","43","null","10","null","18","null","0","null","13","null","0","null","13","null","9","null","14","null","0","null","13","null","43","null","46","null","26","null","40","null","25","null","41","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004112","Census Tract 41.12, Pima County, Arizona","139","63","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","7","null","11","null","0","null","13","null","0","null","13","null","0","null","13","null","58","null","60","null","12","null","18","null","0","null","13","null","50","null","77","null","0","null","13","null","12","18","null","null","0","null","13","null",
"1400000US04019004114","Census Tract 41.14, Pima County, Arizona","227","118","null","null","16","null","24","null","45","null","74","null","0","null","13","null","27","null","42","null","28","null","46","null","0","null","13","null","0","null","13","null","22","null","36","null","9","null","14","null","9","null","17","null","32","null","35","null","16","null","25","null","23","null","37","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004115","Census Tract 41.15, Pima County, Arizona","454","182","null","null","42","null","64","null","0","null","19","null","35","null","54","null","38","null","61","null","33","null","41","null","39","null","45","null","0","null","19","null","23","null","35","null","27","null","42","null","14","null","22","null","33","null","51","null","128","null","104","null","42","null","65","null","0","null","19","null","0","19","null","null","0","null","19","null",
"1400000US04019004116","Census Tract 41.16, Pima County, Arizona","145","68","null","null","9","null","13","null","0","null","13","null","15","null","19","null","0","null","13","null","10","null","16","null","24","null","26","null","20","null","34","null","0","null","13","null","0","null","13","null","4","null","7","null","41","null","36","null","22","null","26","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004117","Census Tract 41.17, Pima County, Arizona","229","97","null","null","0","null","19","null","0","null","19","null","34","null","45","null","0","null","19","null","0","null","19","null","0","null","19","null","10","null","16","null","26","null","39","null","40","null","61","null","0","null","19","null","11","null","17","null","23","null","25","null","30","null","34","null","23","null","37","null","32","49","null","null","0","null","19","null",
"1400000US04019004118","Census Tract 41.18, Pima County, Arizona","476","321","null","null","0","null","19","null","31","null","40","null","16","null","27","null","12","null","21","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","40","null","37","null","12","null","21","null","63","null","58","null","276","null","321","null","0","null","19","null","0","null","19","null","0","19","null","null","26","null","38","null",
"1400000US04019004122","Census Tract 41.22, Pima County, Arizona","187","87","null","null","0","null","13","null","44","null","49","null","14","null","23","null","0","null","13","null","16","null","25","null","17","null","24","null","28","null","37","null","0","null","13","null","8","null","13","null","10","null","15","null","8","null","17","null","7","null","16","null","35","null","36","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004126","Census Tract 41.26, Pima County, Arizona","29","38","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","8","null","14","null","21","null","35","null","0","19","null","null","0","null","19","null",
"1400000US04019004127","Census Tract 41.27, Pima County, Arizona","101","74","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","10","null","16","null","48","null","58","null","0","null","19","null","12","19","null","null","31","null","35","null",
"1400000US04019004128","Census Tract 41.28, Pima County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004129","Census Tract 41.29, Pima County, Arizona","78","51","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","6","null","11","null","0","null","13","null","0","null","13","null","0","null","13","null","6","null","11","null","14","null","23","null","24","null","28","null","14","null","21","null","0","null","13","null","14","24","null","null","0","null","13","null",
"1400000US04019004130","Census Tract 41.30, Pima County, Arizona","40","36","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","10","null","17","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","18","null","28","null","0","null","13","null","0","13","null","null","12","null","18","null",
"1400000US04019004131","Census Tract 41.31, Pima County, Arizona","164","122","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","35","null","58","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","53","null","72","null","11","null","21","null","26","null","43","null","0","null","19","null","0","19","null","null","39","null","62","null",
"1400000US04019004132","Census Tract 41.32, Pima County, Arizona","21","34","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","21","null","34","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004133","Census Tract 41.33, Pima County, Arizona","18","29","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","18","null","29","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004307","Census Tract 43.07, Pima County, Arizona","64","45","null","null","0","null","13","null","0","null","13","null","9","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","18","null","20","null","8","null","12","null","8","null","12","null","0","null","13","null","0","null","13","null","21","32","null","null","0","null","13","null",
"1400000US04019004310","Census Tract 43.10, Pima County, Arizona","115","70","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","10","null","11","null","22","null","16","null","0","null","13","null","0","null","13","null","64","null","64","null","19","22","null","null","0","null","13","null",
"1400000US04019004311","Census Tract 43.11, Pima County, Arizona","185","100","null","null","0","null","13","null","0","null","13","null","0","null","13","null","15","null","25","null","0","null","13","null","0","null","13","null","15","null","23","null","10","null","16","null","17","null","26","null","25","null","32","null","0","null","13","null","36","null","29","null","8","null","13","null","10","null","16","null","42","58","null","null","7","null","11","null",
"1400000US04019004312","Census Tract 43.12, Pima County, Arizona","234","155","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","42","null","68","null","47","null","77","null","0","null","19","null","0","null","19","null","13","null","24","null","94","null","110","null","0","null","19","null","13","null","21","null","0","19","null","null","25","null","40","null",
"1400000US04019004313","Census Tract 43.13, Pima County, Arizona","145","116","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","9","null","15","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","7","null","13","null","0","null","13","null","59","null","62","null","70","null","94","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004316","Census Tract 43.16, Pima County, Arizona","172","95","null","null","0","null","13","null","0","null","13","null","2","null","4","null","22","null","32","null","0","null","13","null","28","null","45","null","25","null","37","null","0","null","13","null","21","null","35","null","34","null","35","null","0","null","13","null","40","null","31","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004317","Census Tract 43.17, Pima County, Arizona","7","12","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","7","null","12","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004320","Census Tract 43.20, Pima County, Arizona","49","44","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","26","null","33","null","0","null","13","null","0","null","13","null","0","null","13","null","9","null","14","null","14","null","23","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004321","Census Tract 43.21, Pima County, Arizona","245","136","null","null","10","null","17","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","5","null","8","null","12","null","18","null","50","null","58","null","0","null","19","null","1","null","3","null","27","null","31","null","8","null","11","null","112","null","111","null","0","null","19","null","11","18","null","null","9","null","17","null",
"1400000US04019004322","Census Tract 43.22, Pima County, Arizona","241","129","null","null","0","null","19","null","0","null","19","null","51","null","74","null","0","null","19","null","0","null","19","null","3","null","5","null","0","null","19","null","0","null","19","null","0","null","19","null","10","null","17","null","61","null","53","null","57","null","44","null","8","null","14","null","30","null","50","null","21","24","null","null","0","null","19","null",
"1400000US04019004323","Census Tract 43.23, Pima County, Arizona","232","107","null","null","0","null","13","null","0","null","13","null","17","null","27","null","0","null","13","null","0","null","13","null","0","null","13","null","51","null","56","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","4","null","8","null","79","null","80","null","29","null","33","null","27","41","null","null","25","null","28","null",
"1400000US04019004324","Census Tract 43.24, Pima County, Arizona","50","37","null","null","12","null","19","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","9","null","15","null","19","null","24","null","0","null","13","null","10","null","15","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004325","Census Tract 43.25, Pima County, Arizona","4","7","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","4","null","7","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004326","Census Tract 43.26, Pima County, Arizona","120","76","null","null","0","null","13","null","5","null","9","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","22","null","36","null","0","null","13","null","0","null","13","null","0","null","13","null","22","null","27","null","41","null","49","null","11","null","19","null","19","null","24","null","0","13","null","null","0","null","13","null",
"1400000US04019004327","Census Tract 43.27, Pima County, Arizona","30","35","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","13","null","21","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","17","null","28","null","0","19","null","null","0","null","19","null",
"1400000US04019004328","Census Tract 43.28, Pima County, Arizona","30","23","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","8","null","12","null","0","null","13","null","0","null","13","null","0","null","13","null","22","null","24","null","0","13","null","null","0","null","13","null",
"1400000US04019004330","Census Tract 43.30, Pima County, Arizona","49","51","null","null","0","null","13","null","29","null","46","null","0","null","13","null","11","null","18","null","0","null","13","null","0","null","13","null","0","null","13","null","9","null","14","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004332","Census Tract 43.32, Pima County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004333","Census Tract 43.33, Pima County, Arizona","159","102","null","null","0","null","13","null","33","null","54","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","9","null","14","null","0","null","13","null","14","null","21","null","0","null","13","null","37","null","45","null","20","null","25","null","0","null","13","null","46","null","53","null","0","13","null","null","0","null","13","null",
"1400000US04019004335","Census Tract 43.35, Pima County, Arizona","85","76","null","null","0","null","19","null","29","null","50","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","10","19","null","null","46","null","56","null",
"1400000US04019004336","Census Tract 43.36, Pima County, Arizona","198","124","null","null","12","null","21","null","0","null","13","null","0","null","13","null","0","null","13","null","24","null","40","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","142","null","108","null","20","null","35","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004337","Census Tract 43.37, Pima County, Arizona","56","59","null","null","0","null","13","null","42","null","55","null","1","null","3","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","13","null","21","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004338","Census Tract 43.38, Pima County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004339","Census Tract 43.39, Pima County, Arizona","299","192","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","24","null","48","null","0","null","19","null","0","null","19","null","130","null","146","null","43","null","53","null","33","null","52","null","69","null","83","null","0","null","19","null","0","19","null","null","0","null","19","null",
"1400000US04019004340","Census Tract 43.40, Pima County, Arizona","303","174","null","null","17","null","29","null","135","null","140","null","0","null","13","null","0","null","13","null","42","null","66","null","0","null","13","null","0","null","13","null","0","null","13","null","34","null","50","null","0","null","13","null","0","null","13","null","63","null","76","null","0","null","13","null","12","null","37","null","0","13","null","null","0","null","13","null",
"1400000US04019004404","Census Tract 44.04, Pima County, Arizona","38","31","null","null","7","null","10","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","18","null","20","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","13","20","null","null","0","null","13","null",
"1400000US04019004407","Census Tract 44.07, Pima County, Arizona","534","222","null","null","50","null","74","null","0","null","19","null","35","null","43","null","0","null","19","null","17","null","27","null","0","null","19","null","3","null","7","null","0","null","19","null","28","null","49","null","50","null","78","null","80","null","102","null","132","null","153","null","130","null","115","null","0","null","19","null","9","17","null","null","0","null","19","null",
"1400000US04019004412","Census Tract 44.12, Pima County, Arizona","176","120","null","null","0","null","13","null","6","null","10","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","19","null","22","null","62","null","67","null","39","null","45","null","0","null","13","null","50","82","null","null","0","null","13","null",
"1400000US04019004413","Census Tract 44.13, Pima County, Arizona","131","58","null","null","0","null","13","null","10","null","17","null","30","null","45","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","9","null","16","null","0","null","13","null","0","null","13","null","15","null","19","null","9","null","14","null","19","null","24","null","13","null","22","null","0","13","null","null","26","null","27","null",
"1400000US04019004414","Census Tract 44.14, Pima County, Arizona","78","58","null","null","0","null","13","null","0","null","13","null","0","null","13","null","36","null","51","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","21","null","22","null","9","null","14","null","0","null","13","null","0","null","13","null","12","19","null","null","0","null","13","null",
"1400000US04019004415","Census Tract 44.15, Pima County, Arizona","112","62","null","null","5","null","8","null","36","null","37","null","0","null","13","null","0","null","13","null","15","null","23","null","0","null","13","null","19","null","28","null","0","null","13","null","0","null","13","null","0","null","13","null","5","null","8","null","17","null","16","null","15","null","24","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004418","Census Tract 44.18, Pima County, Arizona","62","46","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","7","null","11","null","14","null","15","null","0","null","13","null","3","null","5","null","34","39","null","null","4","null","9","null",
"1400000US04019004419","Census Tract 44.19, Pima County, Arizona","72","80","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","11","null","18","null","0","null","19","null","0","null","19","null","13","null","23","null","0","null","19","null","44","null","72","null","0","null","19","null","0","19","null","null","4","null","7","null",
"1400000US04019004422","Census Tract 44.22, Pima County, Arizona","244","157","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","25","null","37","null","74","null","68","null","55","null","84","null","0","null","19","null","2","null","3","null","66","null","102","null","5","null","20","null","0","19","null","null","17","null","30","null",
"1400000US04019004423","Census Tract 44.23, Pima County, Arizona","142","94","null","null","0","null","13","null","0","null","13","null","42","null","55","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","45","null","54","null","55","null","54","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004424","Census Tract 44.24, Pima County, Arizona","67","64","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","8","null","12","null","0","null","13","null","0","null","13","null","11","null","17","null","9","null","19","null","0","null","13","null","0","null","13","null","0","null","13","null","39","null","57","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004425","Census Tract 44.25, Pima County, Arizona","74","110","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","69","null","110","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","5","null","9","null","0","19","null","null","0","null","19","null",
"1400000US04019004426","Census Tract 44.26, Pima County, Arizona","188","140","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","25","null","35","null","0","null","13","null","0","null","13","null","0","null","13","null","103","null","132","null","9","null","14","null","10","null","17","null","22","null","24","null","0","null","13","null","19","null","24","null","0","13","null","null","0","null","13","null",
"1400000US04019004428","Census Tract 44.28, Pima County, Arizona","115","62","null","null","0","null","13","null","0","null","13","null","0","null","13","null","29","null","49","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","31","null","49","null","29","null","33","null","14","null","22","null","12","17","null","null","0","null","13","null",
"1400000US04019004430","Census Tract 44.30, Pima County, Arizona","76","50","null","null","0","null","13","null","0","null","13","null","2","null","3","null","0","null","13","null","0","null","13","null","0","null","13","null","14","null","16","null","0","null","13","null","0","null","13","null","15","null","24","null","9","null","13","null","9","null","15","null","4","null","7","null","23","null","37","null","0","13","null","null","0","null","13","null",
