"GEO_ID","NAME","B19013B_001M","B19013B_001MA","B19013B_001E","B19013B_001EA",
"1400000US04019004427","Census Tract 44.27, Pima County, Arizona","26996","null","78750","null",
"1400000US04019004428","Census Tract 44.28, Pima County, Arizona","**","**","-","-",
"1400000US04019004429","Census Tract 44.29, Pima County, Arizona","176594","null","67261","null",
"1400000US04019004430","Census Tract 44.30, Pima County, Arizona","9342","null","15694","null",
"1400000US04019004431","Census Tract 44.31, Pima County, Arizona","23234","null","12102","null",
"1400000US04019004504","Census Tract 45.04, Pima County, Arizona","6539","null","4830","null",
"1400000US04019004505","Census Tract 45.05, Pima County, Arizona","**","**","-","-",
"1400000US04019004506","Census Tract 45.06, Pima County, Arizona","20858","null","67692","null",
"1400000US04019004508","Census Tract 45.08, Pima County, Arizona","**","**","-","-",
"1400000US04019004510","Census Tract 45.10, Pima County, Arizona","19538","null","17607","null",
"1400000US04019004511","Census Tract 45.11, Pima County, Arizona","38696","null","35563","null",
"1400000US04019004512","Census Tract 45.12, Pima County, Arizona","109378","null","72633","null",
"1400000US04019004513","Census Tract 45.13, Pima County, Arizona","15276","null","27109","null",
"1400000US04019004610","Census Tract 46.10, Pima County, Arizona","85339","null","63179","null",
"1400000US04019004613","Census Tract 46.13, Pima County, Arizona","***","***","2,500-","2,500-",
"1400000US04019004614","Census Tract 46.14, Pima County, Arizona","**","**","-","-",
"1400000US04019004615","Census Tract 46.15, Pima County, Arizona","**","**","-","-",
"1400000US04019004616","Census Tract 46.16, Pima County, Arizona","55601","null","83875","null",
"1400000US04019004617","Census Tract 46.17, Pima County, Arizona","**","**","-","-",
"1400000US04019004618","Census Tract 46.18, Pima County, Arizona","**","**","-","-",
"1400000US04019004619","Census Tract 46.19, Pima County, Arizona","**","**","-","-",
"1400000US04019004620","Census Tract 46.20, Pima County, Arizona","**","**","-","-",
"1400000US04019004621","Census Tract 46.21, Pima County, Arizona","**","**","-","-",
"1400000US04019004622","Census Tract 46.22, Pima County, Arizona","**","**","-","-",
"1400000US04019004623","Census Tract 46.23, Pima County, Arizona","**","**","-","-",
"1400000US04019004624","Census Tract 46.24, Pima County, Arizona","48848","null","54712","null",
"1400000US04019004625","Census Tract 46.25, Pima County, Arizona","**","**","-","-",
"1400000US04019004626","Census Tract 46.26, Pima County, Arizona","87445","null","7216","null",
"1400000US04019004627","Census Tract 46.27, Pima County, Arizona","83500","null","27500","null",
"1400000US04019004628","Census Tract 46.28, Pima County, Arizona","**","**","-","-",
"1400000US04019004630","Census Tract 46.30, Pima County, Arizona","**","**","-","-",
"1400000US04019004631","Census Tract 46.31, Pima County, Arizona","**","**","-","-",
"1400000US04019004632","Census Tract 46.32, Pima County, Arizona","25801","null","100000","null",
"1400000US04019004633","Census Tract 46.33, Pima County, Arizona","**","**","-","-",
"1400000US04019004634","Census Tract 46.34, Pima County, Arizona","**","**","-","-",
"1400000US04019004635","Census Tract 46.35, Pima County, Arizona","**","**","-","-",
"1400000US04019004636","Census Tract 46.36, Pima County, Arizona","44505","null","47875","null",
"1400000US04019004638","Census Tract 46.38, Pima County, Arizona","99146","null","88438","null",
"1400000US04019004639","Census Tract 46.39, Pima County, Arizona","**","**","-","-",
"1400000US04019004640","Census Tract 46.40, Pima County, Arizona","12144","null","75375","null",
"1400000US04019004641","Census Tract 46.41, Pima County, Arizona","23948","null","79146","null",
"1400000US04019004642","Census Tract 46.42, Pima County, Arizona","**","**","-","-",
"1400000US04019004643","Census Tract 46.43, Pima County, Arizona","**","**","-","-",
"1400000US04019004644","Census Tract 46.44, Pima County, Arizona","**","**","-","-",
"1400000US04019004645","Census Tract 46.45, Pima County, Arizona","40207","null","76250","null",
"1400000US04019004646","Census Tract 46.46, Pima County, Arizona","**","**","-","-",
"1400000US04019004647","Census Tract 46.47, Pima County, Arizona","20282","null","64438","null",
"1400000US04019004710","Census Tract 47.10, Pima County, Arizona","43855","null","41424","null",
"1400000US04019004711","Census Tract 47.11, Pima County, Arizona","1023","null","88472","null",
"1400000US04019004712","Census Tract 47.12, Pima County, Arizona","109315","null","38750","null",
"1400000US04019004713","Census Tract 47.13, Pima County, Arizona","**","**","-","-",
"1400000US04019004714","Census Tract 47.14, Pima County, Arizona","**","**","-","-",
"1400000US04019004715","Census Tract 47.15, Pima County, Arizona","23924","null","51563","null",
"1400000US04019004716","Census Tract 47.16, Pima County, Arizona","125420","null","6875","null",
"1400000US04019004717","Census Tract 47.17, Pima County, Arizona","**","**","-","-",
"1400000US04019004718","Census Tract 47.18, Pima County, Arizona","**","**","-","-",
"1400000US04019004719","Census Tract 47.19, Pima County, Arizona","***","***","250,000+","250,000+",
"1400000US04019004720","Census Tract 47.20, Pima County, Arizona","**","**","-","-",
"1400000US04019004721","Census Tract 47.21, Pima County, Arizona","**","**","-","-",
"1400000US04019004722","Census Tract 47.22, Pima County, Arizona","**","**","-","-",
"1400000US04019004723","Census Tract 47.23, Pima County, Arizona","92202","null","122969","null",
"1400000US04019004724","Census Tract 47.24, Pima County, Arizona","**","**","-","-",
"1400000US04019004725","Census Tract 47.25, Pima County, Arizona","**","**","-","-",
"1400000US04019004726","Census Tract 47.26, Pima County, Arizona","***","***","250,000+","250,000+",
"1400000US04019410501","Census Tract 4105.01, Pima County, Arizona","62590","null","94423","null",
"1400000US04019410502","Census Tract 4105.02, Pima County, Arizona","24588","null","83875","null",
"1400000US04019410503","Census Tract 4105.03, Pima County, Arizona","17847","null","53894","null",
"1400000US04019470400","Census Tract 4704, Pima County, Arizona","2560","null","20909","null",
"1400000US04019470500","Census Tract 4705, Pima County, Arizona","**","**","-","-",
"1400000US04019940600","Census Tract 9406, Pima County, Arizona","**","**","-","-",
"1400000US04019940700","Census Tract 9407, Pima County, Arizona","**","**","-","-",
"1400000US04019940800","Census Tract 9408, Pima County, Arizona","**","**","-","-",
"1400000US04019940900","Census Tract 9409, Pima County, Arizona","**","**","-","-",
"1400000US04019941000","Census Tract 9410, Pima County, Arizona","**","**","-","-",
"1400000US04021000201","Census Tract 2.01, Pinal County, Arizona","**","**","-","-",
"1400000US04021000204","Census Tract 2.04, Pinal County, Arizona","33610","null","32472","null",
"1400000US04021000205","Census Tract 2.05, Pinal County, Arizona","10619","null","74194","null",
"1400000US04021000206","Census Tract 2.06, Pinal County, Arizona","**","**","-","-",
"1400000US04021000207","Census Tract 2.07, Pinal County, Arizona","5474","null","55795","null",
"1400000US04021000208","Census Tract 2.08, Pinal County, Arizona","**","**","-","-",
"1400000US04021000209","Census Tract 2.09, Pinal County, Arizona","1107","null","26483","null",
"1400000US04021000210","Census Tract 2.10, Pinal County, Arizona","12727","null","52406","null",
"1400000US04021000211","Census Tract 2.11, Pinal County, Arizona","19960","null","57875","null",
"1400000US04021000212","Census Tract 2.12, Pinal County, Arizona","253625","null","71625","null",
"1400000US04021000213","Census Tract 2.13, Pinal County, Arizona","41529","null","75391","null",
"1400000US04021000214","Census Tract 2.14, Pinal County, Arizona","33008","null","44412","null",
"1400000US04021000215","Census Tract 2.15, Pinal County, Arizona","**","**","-","-",
"1400000US04021000307","Census Tract 3.07, Pinal County, Arizona","**","**","-","-",
"1400000US04021000308","Census Tract 3.08, Pinal County, Arizona","**","**","-","-",
"1400000US04021000309","Census Tract 3.09, Pinal County, Arizona","**","**","-","-",
"1400000US04021000310","Census Tract 3.10, Pinal County, Arizona","**","**","-","-",
"1400000US04021000311","Census Tract 3.11, Pinal County, Arizona","**","**","-","-",
"1400000US04021000312","Census Tract 3.12, Pinal County, Arizona","**","**","-","-",
"1400000US04021000313","Census Tract 3.13, Pinal County, Arizona","51682","null","24135","null",
"1400000US04021000314","Census Tract 3.14, Pinal County, Arizona","10665","null","63816","null",
"1400000US04021000315","Census Tract 3.15, Pinal County, Arizona","**","**","-","-",
"1400000US04021000316","Census Tract 3.16, Pinal County, Arizona","17217","null","46250","null",
"1400000US04021000317","Census Tract 3.17, Pinal County, Arizona","**","**","-","-",
"1400000US04021000318","Census Tract 3.18, Pinal County, Arizona","125195","null","69583","null",
"1400000US04021000319","Census Tract 3.19, Pinal County, Arizona","**","**","-","-",
"1400000US04021000400","Census Tract 4, Pinal County, Arizona","**","**","-","-",
"1400000US04021000603","Census Tract 6.03, Pinal County, Arizona","**","**","-","-",
"1400000US04021000604","Census Tract 6.04, Pinal County, Arizona","**","**","-","-",
"1400000US04021000700","Census Tract 7, Pinal County, Arizona","**","**","-","-",
"1400000US04021000801","Census Tract 8.01, Pinal County, Arizona","78474","null","46528","null",
"1400000US04021000802","Census Tract 8.02, Pinal County, Arizona","34564","null","44083","null",
"1400000US04021000803","Census Tract 8.03, Pinal County, Arizona","**","**","-","-",
"1400000US04021000901","Census Tract 9.01, Pinal County, Arizona","**","**","-","-",
"1400000US04021000902","Census Tract 9.02, Pinal County, Arizona","963","null","33656","null",
"1400000US04021001000","Census Tract 10, Pinal County, Arizona","32791","null","22875","null",
"1400000US04021001100","Census Tract 11, Pinal County, Arizona","33355","null","91643","null",
"1400000US04021001200","Census Tract 12, Pinal County, Arizona","6310","null","28722","null",
"1400000US04021001301","Census Tract 13.01, Pinal County, Arizona","70757","null","61563","null",
"1400000US04021001303","Census Tract 13.03, Pinal County, Arizona","**","**","-","-",
"1400000US04021001304","Census Tract 13.04, Pinal County, Arizona","26079","null","64154","null",
"1400000US04021001305","Census Tract 13.05, Pinal County, Arizona","91167","null","37431","null",
"1400000US04021001306","Census Tract 13.06, Pinal County, Arizona","100599","null","34643","null",
"1400000US04021001403","Census Tract 14.03, Pinal County, Arizona","10811","null","39050","null",
"1400000US04021001404","Census Tract 14.04, Pinal County, Arizona","**","**","-","-",
"1400000US04021001405","Census Tract 14.05, Pinal County, Arizona","24617","null","26250","null",
"1400000US04021001406","Census Tract 14.06, Pinal County, Arizona","24775","null","47750","null",
"1400000US04021001407","Census Tract 14.07, Pinal County, Arizona","**","**","-","-",
"1400000US04021001408","Census Tract 14.08, Pinal County, Arizona","**","**","-","-",
"1400000US04021001500","Census Tract 15, Pinal County, Arizona","38770","null","17317","null",
"1400000US04021001600","Census Tract 16, Pinal County, Arizona","15492","null","40563","null",
"1400000US04021001701","Census Tract 17.01, Pinal County, Arizona","**","**","-","-",
"1400000US04021001702","Census Tract 17.02, Pinal County, Arizona","**","**","-","-",
"1400000US04021001703","Census Tract 17.03, Pinal County, Arizona","**","**","-","-",
"1400000US04021001704","Census Tract 17.04, Pinal County, Arizona","15460","null","63401","null",
"1400000US04021001705","Census Tract 17.05, Pinal County, Arizona","32190","null","56691","null",
"1400000US04021001706","Census Tract 17.06, Pinal County, Arizona","16691","null","36217","null",
"1400000US04021001707","Census Tract 17.07, Pinal County, Arizona","20782","null","68690","null",
"1400000US04021001708","Census Tract 17.08, Pinal County, Arizona","**","**","-","-",
"1400000US04021001709","Census Tract 17.09, Pinal County, Arizona","**","**","-","-",
"1400000US04021001710","Census Tract 17.10, Pinal County, Arizona","4240","null","54280","null",
"1400000US04021001711","Census Tract 17.11, Pinal County, Arizona","**","**","-","-",
"1400000US04021001900","Census Tract 19, Pinal County, Arizona","**","**","-","-",
"1400000US04021002001","Census Tract 20.01, Pinal County, Arizona","**","**","-","-",
"1400000US04021002002","Census Tract 20.02, Pinal County, Arizona","32467","null","61523","null",
"1400000US04021002003","Census Tract 20.03, Pinal County, Arizona","3327","null","5750","null",
"1400000US04021002101","Census Tract 21.01, Pinal County, Arizona","**","**","-","-",
"1400000US04021002102","Census Tract 21.02, Pinal County, Arizona","**","**","-","-",
"1400000US04021002103","Census Tract 21.03, Pinal County, Arizona","8267","null","58287","null",
"1400000US04021002200","Census Tract 22, Pinal County, Arizona","**","**","-","-",
"1400000US04021002300","Census Tract 23, Pinal County, Arizona","**","**","-","-",
"1400000US04021002400","Census Tract 24, Pinal County, Arizona","**","**","-","-",
"1400000US04021941200","Census Tract 9412, Pinal County, Arizona","**","**","-","-",
"1400000US04021941300","Census Tract 9413, Pinal County, Arizona","**","**","-","-",
"1400000US04021941400","Census Tract 9414, Pinal County, Arizona","5761","null","25568","null",
"1400000US04023966000","Census Tract 9660, Santa Cruz County, Arizona","**","**","-","-",
"1400000US04023966101","Census Tract 9661.01, Santa Cruz County, Arizona","**","**","-","-",
"1400000US04023966103","Census Tract 9661.03, Santa Cruz County, Arizona","**","**","-","-",
"1400000US04023966104","Census Tract 9661.04, Santa Cruz County, Arizona","32162","null","59219","null",
"1400000US04023966105","Census Tract 9661.05, Santa Cruz County, Arizona","18082","null","37404","null",
"1400000US04023966200","Census Tract 9662, Santa Cruz County, Arizona","**","**","-","-",
"1400000US04023966301","Census Tract 9663.01, Santa Cruz County, Arizona","**","**","-","-",
"1400000US04023966302","Census Tract 9663.02, Santa Cruz County, Arizona","**","**","-","-",
"1400000US04023966401","Census Tract 9664.01, Santa Cruz County, Arizona","**","**","-","-",
"1400000US04023966402","Census Tract 9664.02, Santa Cruz County, Arizona","**","**","-","-",
"1400000US04025000202","Census Tract 2.02, Yavapai County, Arizona","43159","null","51705","null",
"1400000US04025000203","Census Tract 2.03, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000204","Census Tract 2.04, Yavapai County, Arizona","819","null","83375","null",
"1400000US04025000300","Census Tract 3, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000401","Census Tract 4.01, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000402","Census Tract 4.02, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000500","Census Tract 5, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000604","Census Tract 6.04, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000605","Census Tract 6.05, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000606","Census Tract 6.06, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000607","Census Tract 6.07, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000608","Census Tract 6.08, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000609","Census Tract 6.09, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000610","Census Tract 6.10, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000700","Census Tract 7, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000801","Census Tract 8.01, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000802","Census Tract 8.02, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000900","Census Tract 9, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001001","Census Tract 10.01, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001002","Census Tract 10.02, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001101","Census Tract 11.01, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001102","Census Tract 11.02, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001200","Census Tract 12, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001300","Census Tract 13, Yavapai County, Arizona","22251","null","29792","null",
"1400000US04025001401","Census Tract 14.01, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001402","Census Tract 14.02, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001403","Census Tract 14.03, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001500","Census Tract 15, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001601","Census Tract 16.01, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001602","Census Tract 16.02, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001603","Census Tract 16.03, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001701","Census Tract 17.01, Yavapai County, Arizona","***","***","250,000+","250,000+",
"1400000US04025001702","Census Tract 17.02, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001703","Census Tract 17.03, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001801","Census Tract 18.01, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001802","Census Tract 18.02, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001900","Census Tract 19, Yavapai County, Arizona","14699","null","41157","null",
"1400000US04025002001","Census Tract 20.01, Yavapai County, Arizona","**","**","-","-",
"1400000US04025002002","Census Tract 20.02, Yavapai County, Arizona","**","**","-","-",
"1400000US04025002003","Census Tract 20.03, Yavapai County, Arizona","**","**","-","-",
"1400000US04025002004","Census Tract 20.04, Yavapai County, Arizona","**","**","-","-",
"1400000US04025002100","Census Tract 21, Yavapai County, Arizona","**","**","-","-",
"1400000US04027000100","Census Tract 1, Yuma County, Arizona","1839","null","6700","null",
"1400000US04027000200","Census Tract 2, Yuma County, Arizona","14627","null","26375","null",
"1400000US04027000301","Census Tract 3.01, Yuma County, Arizona","45684","null","60216","null",
"1400000US04027000302","Census Tract 3.02, Yuma County, Arizona","34473","null","12073","null",
"1400000US04027000402","Census Tract 4.02, Yuma County, Arizona","**","**","-","-",
"1400000US04027000403","Census Tract 4.03, Yuma County, Arizona","**","**","-","-",
"1400000US04027000404","Census Tract 4.04, Yuma County, Arizona","**","**","-","-",
"1400000US04027000501","Census Tract 5.01, Yuma County, Arizona","69722","null","60809","null",
"1400000US04027000502","Census Tract 5.02, Yuma County, Arizona","***","***","2,500-","2,500-",
"1400000US04027000600","Census Tract 6, Yuma County, Arizona","35563","null","43902","null",
"1400000US04027000700","Census Tract 7, Yuma County, Arizona","**","**","-","-",
"1400000US04027000800","Census Tract 8, Yuma County, Arizona","**","**","-","-",
"1400000US04027000901","Census Tract 9.01, Yuma County, Arizona","45069","null","75938","null",
"1400000US04027000902","Census Tract 9.02, Yuma County, Arizona","5317","null","43111","null",
"1400000US04027000903","Census Tract 9.03, Yuma County, Arizona","23790","null","57604","null",
"1400000US04027000905","Census Tract 9.05, Yuma County, Arizona","7390","null","59578","null",
"1400000US04027000907","Census Tract 9.07, Yuma County, Arizona","2818","null","53224","null",
"1400000US04027000908","Census Tract 9.08, Yuma County, Arizona","**","**","-","-",
"1400000US04027001001","Census Tract 10.01, Yuma County, Arizona","**","**","-","-",
"1400000US04027001003","Census Tract 10.03, Yuma County, Arizona","**","**","-","-",
"1400000US04027001004","Census Tract 10.04, Yuma County, Arizona","**","**","-","-",
"1400000US04027001100","Census Tract 11, Yuma County, Arizona","12456","null","58558","null",
"1400000US04027001200","Census Tract 12, Yuma County, Arizona","**","**","-","-",
"1400000US04027010905","Census Tract 109.05, Yuma County, Arizona","**","**","-","-",
"1400000US04027010907","Census Tract 109.07, Yuma County, Arizona","**","**","-","-",
"1400000US04027010910","Census Tract 109.10, Yuma County, Arizona","**","**","-","-",
"1400000US04027010911","Census Tract 109.11, Yuma County, Arizona","12159","null","102054","null",
"1400000US04027010913","Census Tract 109.13, Yuma County, Arizona","**","**","-","-",
"1400000US04027010914","Census Tract 109.14, Yuma County, Arizona","**","**","-","-",
"1400000US04027011000","Census Tract 110, Yuma County, Arizona","**","**","-","-",
"1400000US04027011104","Census Tract 111.04, Yuma County, Arizona","**","**","-","-",
"1400000US04027011106","Census Tract 111.06, Yuma County, Arizona","19920","null","60625","null",
"1400000US04027011107","Census Tract 111.07, Yuma County, Arizona","**","**","-","-",
"1400000US04027011108","Census Tract 111.08, Yuma County, Arizona","128768","null","165114","null",
"1400000US04027011110","Census Tract 111.10, Yuma County, Arizona","**","**","-","-",
"1400000US04027011111","Census Tract 111.11, Yuma County, Arizona","**","**","-","-",
"1400000US04027011112","Census Tract 111.12, Yuma County, Arizona","**","**","-","-",
"1400000US04027011114","Census Tract 111.14, Yuma County, Arizona","**","**","-","-",
"1400000US04027011115","Census Tract 111.15, Yuma County, Arizona","***","***","2,500-","2,500-",
"1400000US04027011201","Census Tract 112.01, Yuma County, Arizona","51439","null","51250","null",
"1400000US04027011202","Census Tract 112.02, Yuma County, Arizona","27666","null","53250","null",
"1400000US04027011403","Census Tract 114.03, Yuma County, Arizona","**","**","-","-",
"1400000US04027011405","Census Tract 114.05, Yuma County, Arizona","**","**","-","-",
"1400000US04027011406","Census Tract 114.06, Yuma County, Arizona","**","**","-","-",
"1400000US04027011501","Census Tract 115.01, Yuma County, Arizona","**","**","-","-",
"1400000US04027011503","Census Tract 115.03, Yuma County, Arizona","**","**","-","-",
"1400000US04027011504","Census Tract 115.04, Yuma County, Arizona","**","**","-","-",
"1400000US04027011600","Census Tract 116, Yuma County, Arizona","**","**","-","-",
"1400000US04027011700","Census Tract 117, Yuma County, Arizona","**","**","-","-",
"1400000US04027011800","Census Tract 118, Yuma County, Arizona","**","**","-","-",
"1400000US04027012100","Census Tract 121, Yuma County, Arizona","**","**","-","-",
"1400000US04027980003","Census Tract 9800.03, Yuma County, Arizona","**","**","-","-",
"1400000US04027980004","Census Tract 9800.04, Yuma County, Arizona","**","**","-","-",
"1400000US04027980005","Census Tract 9800.05, Yuma County, Arizona","**","**","-","-",
"1400000US04027980006","Census Tract 9800.06, Yuma County, Arizona","14835","null","58421","null",
