"GEO_ID","NAME","B19013F_001M","B19013F_001MA","B19013F_001E","B19013F_001EA",
"Geography","Geographic Area Name","Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)",
"1400000US04013812700","Census Tract 8127, Maricopa County, Arizona","**","**","-","-",
"1400000US04013812800","Census Tract 8128, Maricopa County, Arizona","**","**","-","-",
"1400000US04013812900","Census Tract 8129, Maricopa County, Arizona","**","**","-","-",
"1400000US04013813000","Census Tract 8130, Maricopa County, Arizona","**","**","-","-",
"1400000US04013813100","Census Tract 8131, Maricopa County, Arizona","**","**","-","-",
"1400000US04013813200","Census Tract 8132, Maricopa County, Arizona","355448","null","117333","null",
"1400000US04013813300","Census Tract 8133, Maricopa County, Arizona","13104","null","112222","null",
"1400000US04013813400","Census Tract 8134, Maricopa County, Arizona","68699","null","57583","null",
"1400000US04013813500","Census Tract 8135, Maricopa County, Arizona","**","**","-","-",
"1400000US04013813600","Census Tract 8136, Maricopa County, Arizona","**","**","-","-",
"1400000US04013813700","Census Tract 8137, Maricopa County, Arizona","**","**","-","-",
"1400000US04013813800","Census Tract 8138, Maricopa County, Arizona","**","**","-","-",
"1400000US04013813900","Census Tract 8139, Maricopa County, Arizona","18270","null","75865","null",
"1400000US04013814000","Census Tract 8140, Maricopa County, Arizona","**","**","-","-",
"1400000US04013814100","Census Tract 8141, Maricopa County, Arizona","56082","null","114338","null",
"1400000US04013814200","Census Tract 8142, Maricopa County, Arizona","37230","null","55385","null",
"1400000US04013814300","Census Tract 8143, Maricopa County, Arizona","89866","null","104896","null",
"1400000US04013814400","Census Tract 8144, Maricopa County, Arizona","**","**","-","-",
"1400000US04013814500","Census Tract 8145, Maricopa County, Arizona","93065","null","49659","null",
"1400000US04013814600","Census Tract 8146, Maricopa County, Arizona","63068","null","28939","null",
"1400000US04013814700","Census Tract 8147, Maricopa County, Arizona","**","**","-","-",
"1400000US04013814800","Census Tract 8148, Maricopa County, Arizona","77979","null","84215","null",
"1400000US04013814900","Census Tract 8149, Maricopa County, Arizona","71257","null","115096","null",
"1400000US04013815000","Census Tract 8150, Maricopa County, Arizona","**","**","-","-",
"1400000US04013815100","Census Tract 8151, Maricopa County, Arizona","34948","null","91563","null",
"1400000US04013815200","Census Tract 8152, Maricopa County, Arizona","150244","null","122578","null",
"1400000US04013815300","Census Tract 8153, Maricopa County, Arizona","105193","null","38500","null",
"1400000US04013815400","Census Tract 8154, Maricopa County, Arizona","61453","null","120000","null",
"1400000US04013815500","Census Tract 8155, Maricopa County, Arizona","**","**","-","-",
"1400000US04013815600","Census Tract 8156, Maricopa County, Arizona","125716","null","36823","null",
"1400000US04013815700","Census Tract 8157, Maricopa County, Arizona","28397","null","47292","null",
"1400000US04013815800","Census Tract 8158, Maricopa County, Arizona","**","**","-","-",
"1400000US04013815900","Census Tract 8159, Maricopa County, Arizona","**","**","-","-",
"1400000US04013816000","Census Tract 8160, Maricopa County, Arizona","196189","null","110076","null",
"1400000US04013816100","Census Tract 8161, Maricopa County, Arizona","43207","null","61875","null",
"1400000US04013816200","Census Tract 8162, Maricopa County, Arizona","7086","null","85882","null",
"1400000US04013816300","Census Tract 8163, Maricopa County, Arizona","**","**","-","-",
"1400000US04013816400","Census Tract 8164, Maricopa County, Arizona","58820","null","91667","null",
"1400000US04013816500","Census Tract 8165, Maricopa County, Arizona","91642","null","57361","null",
"1400000US04013816600","Census Tract 8166, Maricopa County, Arizona","18609","null","95107","null",
"1400000US04013816700","Census Tract 8167, Maricopa County, Arizona","14735","null","74426","null",
"1400000US04013816800","Census Tract 8168, Maricopa County, Arizona","76653","null","61563","null",
"1400000US04013816900","Census Tract 8169, Maricopa County, Arizona","59984","null","78750","null",
"1400000US04013817000","Census Tract 8170, Maricopa County, Arizona","**","**","-","-",
"1400000US04013817100","Census Tract 8171, Maricopa County, Arizona","40073","null","70913","null",
"1400000US04013817200","Census Tract 8172, Maricopa County, Arizona","37444","null","46250","null",
"1400000US04013817300","Census Tract 8173, Maricopa County, Arizona","**","**","-","-",
"1400000US04013817400","Census Tract 8174, Maricopa County, Arizona","**","**","-","-",
"1400000US04013817500","Census Tract 8175, Maricopa County, Arizona","**","**","-","-",
"1400000US04013817600","Census Tract 8176, Maricopa County, Arizona","**","**","-","-",
"1400000US04013940700","Census Tract 9407, Maricopa County, Arizona","**","**","-","-",
"1400000US04013941000","Census Tract 9410, Maricopa County, Arizona","**","**","-","-",
"1400000US04013941100","Census Tract 9411, Maricopa County, Arizona","**","**","-","-",
"1400000US04013941200","Census Tract 9412, Maricopa County, Arizona","**","**","-","-",
"1400000US04013941300","Census Tract 9413, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980100","Census Tract 9801, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980400","Census Tract 9804, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980500","Census Tract 9805, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980600","Census Tract 9806, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980700","Census Tract 9807, Maricopa County, Arizona","**","**","-","-",
"1400000US04015940400","Census Tract 9404, Mohave County, Arizona","**","**","-","-",
"1400000US04015940501","Census Tract 9405.01, Mohave County, Arizona","4909","null","25417","null",
"1400000US04015950100","Census Tract 9501, Mohave County, Arizona","**","**","-","-",
"1400000US04015950401","Census Tract 9504.01, Mohave County, Arizona","**","**","-","-",
"1400000US04015950402","Census Tract 9504.02, Mohave County, Arizona","**","**","-","-",
"1400000US04015950500","Census Tract 9505, Mohave County, Arizona","**","**","-","-",
"1400000US04015950600","Census Tract 9506, Mohave County, Arizona","58007","null","72059","null",
"1400000US04015950703","Census Tract 9507.03, Mohave County, Arizona","105682","null","62670","null",
"1400000US04015950704","Census Tract 9507.04, Mohave County, Arizona","62211","null","51188","null",
"1400000US04015950705","Census Tract 9507.05, Mohave County, Arizona","40883","null","29643","null",
"1400000US04015950706","Census Tract 9507.06, Mohave County, Arizona","63097","null","37679","null",
"1400000US04015951401","Census Tract 9514.01, Mohave County, Arizona","**","**","-","-",
"1400000US04015951402","Census Tract 9514.02, Mohave County, Arizona","589","null","48984","null",
"1400000US04015951501","Census Tract 9515.01, Mohave County, Arizona","87926","null","31310","null",
"1400000US04015951502","Census Tract 9515.02, Mohave County, Arizona","***","***","2,500-","2,500-",
"1400000US04015951601","Census Tract 9516.01, Mohave County, Arizona","14589","null","25625","null",
"1400000US04015951602","Census Tract 9516.02, Mohave County, Arizona","**","**","-","-",
"1400000US04015951700","Census Tract 9517, Mohave County, Arizona","22768","null","28182","null",
"1400000US04015951800","Census Tract 9518, Mohave County, Arizona","13521","null","58611","null",
"1400000US04015951900","Census Tract 9519, Mohave County, Arizona","924","null","38636","null",
"1400000US04015952001","Census Tract 9520.01, Mohave County, Arizona","**","**","-","-",
"1400000US04015952002","Census Tract 9520.02, Mohave County, Arizona","27219","null","91009","null",
"1400000US04015952003","Census Tract 9520.03, Mohave County, Arizona","35208","null","42700","null",
"1400000US04015952004","Census Tract 9520.04, Mohave County, Arizona","**","**","-","-",
"1400000US04015952400","Census Tract 9524, Mohave County, Arizona","17430","null","13092","null",
"1400000US04015952500","Census Tract 9525, Mohave County, Arizona","**","**","-","-",
"1400000US04015952600","Census Tract 9526, Mohave County, Arizona","**","**","-","-",
"1400000US04015952700","Census Tract 9527, Mohave County, Arizona","20876","null","35682","null",
"1400000US04015952800","Census Tract 9528, Mohave County, Arizona","79491","null","18542","null",
"1400000US04015952900","Census Tract 9529, Mohave County, Arizona","95606","null","85667","null",
"1400000US04015953000","Census Tract 9530, Mohave County, Arizona","**","**","-","-",
"1400000US04015953100","Census Tract 9531, Mohave County, Arizona","20046","null","16691","null",
"1400000US04015953200","Census Tract 9532, Mohave County, Arizona","**","**","-","-",
"1400000US04015953300","Census Tract 9533, Mohave County, Arizona","78916","null","78239","null",
"1400000US04015953401","Census Tract 9534.01, Mohave County, Arizona","84321","null","34526","null",
"1400000US04015953402","Census Tract 9534.02, Mohave County, Arizona","90643","null","90234","null",
"1400000US04015953601","Census Tract 9536.01, Mohave County, Arizona","99280","null","78472","null",
"1400000US04015953602","Census Tract 9536.02, Mohave County, Arizona","**","**","-","-",
"1400000US04015953800","Census Tract 9538, Mohave County, Arizona","15825","null","55926","null",
"1400000US04015953900","Census Tract 9539, Mohave County, Arizona","24357","null","33304","null",
"1400000US04015954800","Census Tract 9548, Mohave County, Arizona","33582","null","36364","null",
"1400000US04015954900","Census Tract 9549, Mohave County, Arizona","21370","null","61771","null",
"1400000US04015955000","Census Tract 9550, Mohave County, Arizona","25925","null","57946","null",
"1400000US04017940008","Census Tract 9400.08, Navajo County, Arizona","**","**","-","-",
"1400000US04017940010","Census Tract 9400.10, Navajo County, Arizona","**","**","-","-",
"1400000US04017940011","Census Tract 9400.11, Navajo County, Arizona","**","**","-","-",
"1400000US04017940012","Census Tract 9400.12, Navajo County, Arizona","**","**","-","-",
"1400000US04017940013","Census Tract 9400.13, Navajo County, Arizona","**","**","-","-",
"1400000US04017940014","Census Tract 9400.14, Navajo County, Arizona","**","**","-","-",
"1400000US04017940015","Census Tract 9400.15, Navajo County, Arizona","**","**","-","-",
"1400000US04017940100","Census Tract 9401, Navajo County, Arizona","**","**","-","-",
"1400000US04017940301","Census Tract 9403.01, Navajo County, Arizona","**","**","-","-",
"1400000US04017940302","Census Tract 9403.02, Navajo County, Arizona","**","**","-","-",
"1400000US04017942300","Census Tract 9423, Navajo County, Arizona","**","**","-","-",
"1400000US04017942400","Census Tract 9424, Navajo County, Arizona","**","**","-","-",
"1400000US04017942500","Census Tract 9425, Navajo County, Arizona","**","**","-","-",
"1400000US04017960100","Census Tract 9601, Navajo County, Arizona","16357","null","142973","null",
"1400000US04017960200","Census Tract 9602, Navajo County, Arizona","12116","null","29144","null",
"1400000US04017960400","Census Tract 9604, Navajo County, Arizona","94213","null","67692","null",
"1400000US04017960500","Census Tract 9605, Navajo County, Arizona","8167","null","40786","null",
"1400000US04017960600","Census Tract 9606, Navajo County, Arizona","31238","null","76250","null",
"1400000US04017961300","Census Tract 9613, Navajo County, Arizona","14955","null","26759","null",
"1400000US04017961700","Census Tract 9617, Navajo County, Arizona","27142","null","63705","null",
"1400000US04017962500","Census Tract 9625, Navajo County, Arizona","**","**","-","-",
"1400000US04017963300","Census Tract 9633, Navajo County, Arizona","897","null","26173","null",
"1400000US04017963400","Census Tract 9634, Navajo County, Arizona","**","**","-","-",
"1400000US04017963700","Census Tract 9637, Navajo County, Arizona","**","**","-","-",
"1400000US04017963800","Census Tract 9638, Navajo County, Arizona","13555","null","17188","null",
"1400000US04017964201","Census Tract 9642.01, Navajo County, Arizona","**","**","-","-",
"1400000US04017964202","Census Tract 9642.02, Navajo County, Arizona","**","**","-","-",
"1400000US04017964800","Census Tract 9648, Navajo County, Arizona","89993","null","120385","null",
"1400000US04017964900","Census Tract 9649, Navajo County, Arizona","**","**","-","-",
"1400000US04017965200","Census Tract 9652, Navajo County, Arizona","73166","null","42727","null",
"1400000US04017965300","Census Tract 9653, Navajo County, Arizona","3742","null","20636","null",
"1400000US04019000100","Census Tract 1, Pima County, Arizona","9278","null","9464","null",
"1400000US04019000200","Census Tract 2, Pima County, Arizona","16167","null","16620","null",
"1400000US04019000300","Census Tract 3, Pima County, Arizona","***","***","2,500-","2,500-",
"1400000US04019000400","Census Tract 4, Pima County, Arizona","39498","null","16346","null",
"1400000US04019000500","Census Tract 5, Pima County, Arizona","8011","null","10865","null",
"1400000US04019000600","Census Tract 6, Pima County, Arizona","28525","null","14103","null",
"1400000US04019000700","Census Tract 7, Pima County, Arizona","47126","null","36250","null",
"1400000US04019000800","Census Tract 8, Pima County, Arizona","17297","null","60313","null",
"1400000US04019000900","Census Tract 9, Pima County, Arizona","10856","null","17500","null",
"1400000US04019001000","Census Tract 10, Pima County, Arizona","26562","null","11786","null",
"1400000US04019001100","Census Tract 11, Pima County, Arizona","3758","null","20718","null",
"1400000US04019001200","Census Tract 12, Pima County, Arizona","16979","null","35000","null",
"1400000US04019001302","Census Tract 13.02, Pima County, Arizona","2516","null","19130","null",
"1400000US04019001303","Census Tract 13.03, Pima County, Arizona","8493","null","19135","null",
"1400000US04019001304","Census Tract 13.04, Pima County, Arizona","5339","null","33441","null",
"1400000US04019001400","Census Tract 14, Pima County, Arizona","24309","null","28171","null",
"1400000US04019001500","Census Tract 15, Pima County, Arizona","**","**","-","-",
"1400000US04019001600","Census Tract 16, Pima County, Arizona","**","**","-","-",
"1400000US04019001700","Census Tract 17, Pima County, Arizona","75277","null","14605","null",
"1400000US04019001801","Census Tract 18.01, Pima County, Arizona","3639","null","9063","null",
"1400000US04019001802","Census Tract 18.02, Pima County, Arizona","22062","null","29469","null",
"1400000US04019001900","Census Tract 19, Pima County, Arizona","319268","null","167692","null",
"1400000US04019002000","Census Tract 20, Pima County, Arizona","8544","null","49508","null",
"1400000US04019002100","Census Tract 21, Pima County, Arizona","6870","null","31654","null",
"1400000US04019002201","Census Tract 22.01, Pima County, Arizona","5188","null","33109","null",
"1400000US04019002202","Census Tract 22.02, Pima County, Arizona","11674","null","28452","null",
"1400000US04019002300","Census Tract 23, Pima County, Arizona","7011","null","17554","null",
"1400000US04019002400","Census Tract 24, Pima County, Arizona","23718","null","37917","null",
"1400000US04019002501","Census Tract 25.01, Pima County, Arizona","10524","null","30556","null",
"1400000US04019002503","Census Tract 25.03, Pima County, Arizona","8345","null","25972","null",
"1400000US04019002504","Census Tract 25.04, Pima County, Arizona","4160","null","32420","null",
"1400000US04019002505","Census Tract 25.05, Pima County, Arizona","19433","null","26354","null",
"1400000US04019002506","Census Tract 25.06, Pima County, Arizona","15336","null","45179","null",
"1400000US04019002602","Census Tract 26.02, Pima County, Arizona","13529","null","6367","null",
"1400000US04019002603","Census Tract 26.03, Pima County, Arizona","20095","null","19635","null",
"1400000US04019002604","Census Tract 26.04, Pima County, Arizona","6088","null","24519","null",
"1400000US04019002701","Census Tract 27.01, Pima County, Arizona","50430","null","52000","null",
"1400000US04019002702","Census Tract 27.02, Pima County, Arizona","20226","null","41250","null",
"1400000US04019002703","Census Tract 27.03, Pima County, Arizona","**","**","-","-",
"1400000US04019002801","Census Tract 28.01, Pima County, Arizona","33900","null","27232","null",
"1400000US04019002802","Census Tract 28.02, Pima County, Arizona","7945","null","29358","null",
"1400000US04019002803","Census Tract 28.03, Pima County, Arizona","30855","null","61983","null",
"1400000US04019002901","Census Tract 29.01, Pima County, Arizona","12304","null","27267","null",
"1400000US04019002903","Census Tract 29.03, Pima County, Arizona","**","**","-","-",
"1400000US04019002904","Census Tract 29.04, Pima County, Arizona","23065","null","83405","null",
"1400000US04019002905","Census Tract 29.05, Pima County, Arizona","12499","null","43899","null",
"1400000US04019003002","Census Tract 30.02, Pima County, Arizona","30707","null","40731","null",
"1400000US04019003003","Census Tract 30.03, Pima County, Arizona","34876","null","32674","null",
"1400000US04019003004","Census Tract 30.04, Pima County, Arizona","24376","null","29145","null",
"1400000US04019003101","Census Tract 31.01, Pima County, Arizona","11872","null","23222","null",
"1400000US04019003102","Census Tract 31.02, Pima County, Arizona","26400","null","24125","null",
"1400000US04019003200","Census Tract 32, Pima County, Arizona","43880","null","33068","null",
"1400000US04019003302","Census Tract 33.02, Pima County, Arizona","18784","null","22409","null",
"1400000US04019003303","Census Tract 33.03, Pima County, Arizona","**","**","-","-",
"1400000US04019003304","Census Tract 33.04, Pima County, Arizona","153824","null","54479","null",
"1400000US04019003400","Census Tract 34, Pima County, Arizona","24246","null","58533","null",
"1400000US04019003501","Census Tract 35.01, Pima County, Arizona","16298","null","41282","null",
"1400000US04019003502","Census Tract 35.02, Pima County, Arizona","25961","null","30820","null",
"1400000US04019003503","Census Tract 35.03, Pima County, Arizona","19814","null","32917","null",
"1400000US04019003504","Census Tract 35.04, Pima County, Arizona","**","**","-","-",
"1400000US04019003600","Census Tract 36, Pima County, Arizona","**","**","-","-",
"1400000US04019003702","Census Tract 37.02, Pima County, Arizona","9419","null","20880","null",
"1400000US04019003704","Census Tract 37.04, Pima County, Arizona","15454","null","52466","null",
"1400000US04019003705","Census Tract 37.05, Pima County, Arizona","9898","null","44648","null",
"1400000US04019003706","Census Tract 37.06, Pima County, Arizona","10589","null","28487","null",
"1400000US04019003707","Census Tract 37.07, Pima County, Arizona","31669","null","50698","null",
"1400000US04019003801","Census Tract 38.01, Pima County, Arizona","6211","null","30338","null",
"1400000US04019003802","Census Tract 38.02, Pima County, Arizona","3306","null","22300","null",
"1400000US04019003901","Census Tract 39.01, Pima County, Arizona","30949","null","48563","null",
"1400000US04019003902","Census Tract 39.02, Pima County, Arizona","16572","null","25281","null",
"1400000US04019003903","Census Tract 39.03, Pima County, Arizona","48088","null","59063","null",
"1400000US04019004008","Census Tract 40.08, Pima County, Arizona","104691","null","12031","null",
"1400000US04019004010","Census Tract 40.10, Pima County, Arizona","21381","null","35481","null",
"1400000US04019004011","Census Tract 40.11, Pima County, Arizona","34448","null","57772","null",
"1400000US04019004022","Census Tract 40.22, Pima County, Arizona","69298","null","115536","null",
"1400000US04019004025","Census Tract 40.25, Pima County, Arizona","**","**","-","-",
"1400000US04019004026","Census Tract 40.26, Pima County, Arizona","352822","null","84531","null",
"1400000US04019004029","Census Tract 40.29, Pima County, Arizona","42179","null","22326","null",
"1400000US04019004030","Census Tract 40.30, Pima County, Arizona","**","**","-","-",
"1400000US04019004031","Census Tract 40.31, Pima County, Arizona","9688","null","117500","null",
"1400000US04019004032","Census Tract 40.32, Pima County, Arizona","61601","null","26667","null",
"1400000US04019004033","Census Tract 40.33, Pima County, Arizona","16231","null","31477","null",
"1400000US04019004034","Census Tract 40.34, Pima County, Arizona","21989","null","60435","null",
"1400000US04019004035","Census Tract 40.35, Pima County, Arizona","24082","null","70938","null",
"1400000US04019004036","Census Tract 40.36, Pima County, Arizona","65708","null","62880","null",
"1400000US04019004037","Census Tract 40.37, Pima County, Arizona","47360","null","19967","null",
"1400000US04019004038","Census Tract 40.38, Pima County, Arizona","19225","null","43250","null",
"1400000US04019004039","Census Tract 40.39, Pima County, Arizona","25600","null","38107","null",
"1400000US04019004042","Census Tract 40.42, Pima County, Arizona","27464","null","48688","null",
"1400000US04019004043","Census Tract 40.43, Pima County, Arizona","**","**","-","-",
"1400000US04019004044","Census Tract 40.44, Pima County, Arizona","**","**","-","-",
"1400000US04019004046","Census Tract 40.46, Pima County, Arizona","57788","null","47986","null",
"1400000US04019004047","Census Tract 40.47, Pima County, Arizona","1819","null","119479","null",
"1400000US04019004048","Census Tract 40.48, Pima County, Arizona","138195","null","7250","null",
"1400000US04019004049","Census Tract 40.49, Pima County, Arizona","**","**","-","-",
"1400000US04019004050","Census Tract 40.50, Pima County, Arizona","**","**","-","-",
"1400000US04019004051","Census Tract 40.51, Pima County, Arizona","45560","null","86786","null",
"1400000US04019004052","Census Tract 40.52, Pima County, Arizona","**","**","-","-",
"1400000US04019004053","Census Tract 40.53, Pima County, Arizona","**","**","-","-",
"1400000US04019004054","Census Tract 40.54, Pima County, Arizona","**","**","-","-",
"1400000US04019004055","Census Tract 40.55, Pima County, Arizona","128834","null","46694","null",
"1400000US04019004056","Census Tract 40.56, Pima County, Arizona","1379","null","53350","null",
"1400000US04019004057","Census Tract 40.57, Pima County, Arizona","45416","null","59531","null",
"1400000US04019004058","Census Tract 40.58, Pima County, Arizona","18933","null","30250","null",
"1400000US04019004061","Census Tract 40.61, Pima County, Arizona","54163","null","73889","null",
"1400000US04019004062","Census Tract 40.62, Pima County, Arizona","52719","null","78798","null",
"1400000US04019004063","Census Tract 40.63, Pima County, Arizona","42066","null","43553","null",
"1400000US04019004064","Census Tract 40.64, Pima County, Arizona","10710","null","40417","null",
"1400000US04019004065","Census Tract 40.65, Pima County, Arizona","8370","null","48306","null",
"1400000US04019004066","Census Tract 40.66, Pima County, Arizona","**","**","-","-",
"1400000US04019004067","Census Tract 40.67, Pima County, Arizona","**","**","-","-",
"1400000US04019004068","Census Tract 40.68, Pima County, Arizona","5385","null","31706","null",
"1400000US04019004069","Census Tract 40.69, Pima County, Arizona","5928","null","22778","null",
"1400000US04019004070","Census Tract 40.70, Pima County, Arizona","66122","null","9900","null",
"1400000US04019004071","Census Tract 40.71, Pima County, Arizona","10476","null","27402","null",
"1400000US04019004072","Census Tract 40.72, Pima County, Arizona","**","**","-","-",
"1400000US04019004073","Census Tract 40.73, Pima County, Arizona","**","**","-","-",
"1400000US04019004074","Census Tract 40.74, Pima County, Arizona","**","**","-","-",
"1400000US04019004107","Census Tract 41.07, Pima County, Arizona","20291","null","31696","null",
"1400000US04019004109","Census Tract 41.09, Pima County, Arizona","31628","null","67031","null",
"1400000US04019004110","Census Tract 41.10, Pima County, Arizona","9081","null","59839","null",
"1400000US04019004112","Census Tract 41.12, Pima County, Arizona","40962","null","37045","null",
"1400000US04019004113","Census Tract 41.13, Pima County, Arizona","**","**","-","-",
"1400000US04019004114","Census Tract 41.14, Pima County, Arizona","10830","null","38102","null",
"1400000US04019004115","Census Tract 41.15, Pima County, Arizona","5269","null","23912","null",
"1400000US04019004116","Census Tract 41.16, Pima County, Arizona","20873","null","33545","null",
"1400000US04019004117","Census Tract 41.17, Pima County, Arizona","6286","null","29719","null",
"1400000US04019004119","Census Tract 41.19, Pima County, Arizona","19044","null","53295","null",
"1400000US04019004120","Census Tract 41.20, Pima County, Arizona","74520","null","44183","null",
"1400000US04019004122","Census Tract 41.22, Pima County, Arizona","10071","null","32467","null",
"1400000US04019004307","Census Tract 43.07, Pima County, Arizona","**","**","-","-",
"1400000US04019004310","Census Tract 43.10, Pima County, Arizona","71090","null","49531","null",
"1400000US04019004311","Census Tract 43.11, Pima County, Arizona","14918","null","59464","null",
"1400000US04019004312","Census Tract 43.12, Pima County, Arizona","19706","null","37727","null",
"1400000US04019004313","Census Tract 43.13, Pima County, Arizona","11398","null","37500","null",
"1400000US04019004316","Census Tract 43.16, Pima County, Arizona","32281","null","26490","null",
"1400000US04019004317","Census Tract 43.17, Pima County, Arizona","**","**","-","-",
"1400000US04019004320","Census Tract 43.20, Pima County, Arizona","22423","null","30000","null",
"1400000US04019004321","Census Tract 43.21, Pima County, Arizona","11466","null","56051","null",
"1400000US04019004322","Census Tract 43.22, Pima County, Arizona","19269","null","47857","null",
"1400000US04019004323","Census Tract 43.23, Pima County, Arizona","85169","null","56250","null",
"1400000US04019004324","Census Tract 43.24, Pima County, Arizona","2061","null","20083","null",
"1400000US04019004325","Census Tract 43.25, Pima County, Arizona","**","**","-","-",
"1400000US04019004326","Census Tract 43.26, Pima County, Arizona","22555","null","50833","null",
"1400000US04019004327","Census Tract 43.27, Pima County, Arizona","52447","null","31678","null",
"1400000US04019004328","Census Tract 43.28, Pima County, Arizona","**","**","-","-",
"1400000US04019004329","Census Tract 43.29, Pima County, Arizona","28851","null","98750","null",
"1400000US04019004330","Census Tract 43.30, Pima County, Arizona","**","**","-","-",
"1400000US04019004331","Census Tract 43.31, Pima County, Arizona","**","**","-","-",
"1400000US04019004332","Census Tract 43.32, Pima County, Arizona","**","**","-","-",
"1400000US04019004333","Census Tract 43.33, Pima County, Arizona","17039","null","46709","null",
"1400000US04019004334","Census Tract 43.34, Pima County, Arizona","13990","null","36761","null",
"1400000US04019004404","Census Tract 44.04, Pima County, Arizona","**","**","-","-",
"1400000US04019004407","Census Tract 44.07, Pima County, Arizona","6723","null","34888","null",
"1400000US04019004411","Census Tract 44.11, Pima County, Arizona","31562","null","53963","null",
"1400000US04019004412","Census Tract 44.12, Pima County, Arizona","64366","null","87941","null",
"1400000US04019004413","Census Tract 44.13, Pima County, Arizona","35751","null","93542","null",
"1400000US04019004414","Census Tract 44.14, Pima County, Arizona","41634","null","46625","null",
"1400000US04019004415","Census Tract 44.15, Pima County, Arizona","40246","null","14663","null",
"1400000US04019004418","Census Tract 44.18, Pima County, Arizona","**","**","-","-",
"1400000US04019004419","Census Tract 44.19, Pima County, Arizona","24824","null","43587","null",
"1400000US04019004421","Census Tract 44.21, Pima County, Arizona","16623","null","44167","null",
"1400000US04019004422","Census Tract 44.22, Pima County, Arizona","20599","null","61006","null",
"1400000US04019004423","Census Tract 44.23, Pima County, Arizona","**","**","-","-",
"1400000US04019004424","Census Tract 44.24, Pima County, Arizona","23039","null","84118","null",
"1400000US04019004425","Census Tract 44.25, Pima County, Arizona","43235","null","53362","null",
"1400000US04019004426","Census Tract 44.26, Pima County, Arizona","60314","null","83214","null",
"1400000US04019004427","Census Tract 44.27, Pima County, Arizona","12238","null","53802","null",
"1400000US04019004428","Census Tract 44.28, Pima County, Arizona","32451","null","89125","null",
"1400000US04019004429","Census Tract 44.29, Pima County, Arizona","23397","null","66042","null",
"1400000US04019004430","Census Tract 44.30, Pima County, Arizona","30808","null","15625","null",
"1400000US04019004431","Census Tract 44.31, Pima County, Arizona","147247","null","85179","null",
"1400000US04019004504","Census Tract 45.04, Pima County, Arizona","6160","null","19479","null",
"1400000US04019004505","Census Tract 45.05, Pima County, Arizona","16930","null","13462","null",
"1400000US04019004506","Census Tract 45.06, Pima County, Arizona","34385","null","53029","null",
"1400000US04019004508","Census Tract 45.08, Pima County, Arizona","5858","null","21802","null",
"1400000US04019004510","Census Tract 45.10, Pima County, Arizona","4468","null","41288","null",
"1400000US04019004511","Census Tract 45.11, Pima County, Arizona","9482","null","32415","null",
"1400000US04019004512","Census Tract 45.12, Pima County, Arizona","31804","null","27011","null",
"1400000US04019004513","Census Tract 45.13, Pima County, Arizona","59314","null","53125","null",
"1400000US04019004610","Census Tract 46.10, Pima County, Arizona","17497","null","59167","null",
"1400000US04019004613","Census Tract 46.13, Pima County, Arizona","19602","null","88000","null",
"1400000US04019004614","Census Tract 46.14, Pima County, Arizona","33806","null","87813","null",
"1400000US04019004615","Census Tract 46.15, Pima County, Arizona","54944","null","75526","null",
"1400000US04019004616","Census Tract 46.16, Pima County, Arizona","208150","null","122614","null",
"1400000US04019004617","Census Tract 46.17, Pima County, Arizona","11942","null","42596","null",
"1400000US04019004618","Census Tract 46.18, Pima County, Arizona","26458","null","47891","null",
"1400000US04019004619","Census Tract 46.19, Pima County, Arizona","228460","null","129018","null",
"1400000US04019004620","Census Tract 46.20, Pima County, Arizona","**","**","-","-",
"1400000US04019004621","Census Tract 46.21, Pima County, Arizona","**","**","-","-",
"1400000US04019004622","Census Tract 46.22, Pima County, Arizona","441","null","28520","null",
"1400000US04019004623","Census Tract 46.23, Pima County, Arizona","291570","null","11058","null",
"1400000US04019004624","Census Tract 46.24, Pima County, Arizona","15379","null","53367","null",
"1400000US04019004625","Census Tract 46.25, Pima County, Arizona","29116","null","26983","null",
"1400000US04019004626","Census Tract 46.26, Pima County, Arizona","7674","null","31532","null",
"1400000US04019004627","Census Tract 46.27, Pima County, Arizona","14345","null","37000","null",
"1400000US04019004628","Census Tract 46.28, Pima County, Arizona","**","**","-","-",
"1400000US04019004630","Census Tract 46.30, Pima County, Arizona","***","***","2,500-","2,500-",
"1400000US04019004631","Census Tract 46.31, Pima County, Arizona","33086","null","79602","null",
"1400000US04019004632","Census Tract 46.32, Pima County, Arizona","**","**","-","-",
"1400000US04019004633","Census Tract 46.33, Pima County, Arizona","**","**","-","-",
"1400000US04019004634","Census Tract 46.34, Pima County, Arizona","28445","null","39250","null",
"1400000US04019004635","Census Tract 46.35, Pima County, Arizona","**","**","-","-",
"1400000US04019004636","Census Tract 46.36, Pima County, Arizona","59150","null","94519","null",
"1400000US04019004638","Census Tract 46.38, Pima County, Arizona","74997","null","107763","null",
