"GEO_ID","NAME","B19013I_001M","B19013I_001MA","B19013I_001E","B19013I_001EA",
"Geography","Geographic Area Name","Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)",
"1400000US04001942600","Census Tract 9426, Apache County, Arizona","**","**","-","-",
"1400000US04013811300","Census Tract 8113, Maricopa County, Arizona","28661","null","103030","null",
"1400000US04013811400","Census Tract 8114, Maricopa County, Arizona","47101","null","92917","null",
"1400000US04013811500","Census Tract 8115, Maricopa County, Arizona","52002","null","71964","null",
"1400000US04013811600","Census Tract 8116, Maricopa County, Arizona","31992","null","40179","null",
"1400000US04013811700","Census Tract 8117, Maricopa County, Arizona","21813","null","82540","null",
"1400000US04013811800","Census Tract 8118, Maricopa County, Arizona","38758","null","94706","null",
"1400000US04013811900","Census Tract 8119, Maricopa County, Arizona","9765","null","91029","null",
"1400000US04013812000","Census Tract 8120, Maricopa County, Arizona","8408","null","39450","null",
"1400000US04013812100","Census Tract 8121, Maricopa County, Arizona","34348","null","74722","null",
"1400000US04013812200","Census Tract 8122, Maricopa County, Arizona","20480","null","48889","null",
"1400000US04013812300","Census Tract 8123, Maricopa County, Arizona","87863","null","75313","null",
"1400000US04013812400","Census Tract 8124, Maricopa County, Arizona","18898","null","74547","null",
"1400000US04013812500","Census Tract 8125, Maricopa County, Arizona","**","**","-","-",
"1400000US04013812600","Census Tract 8126, Maricopa County, Arizona","61913","null","49583","null",
"1400000US04013812700","Census Tract 8127, Maricopa County, Arizona","99965","null","76250","null",
"1400000US04013812800","Census Tract 8128, Maricopa County, Arizona","123964","null","122083","null",
"1400000US04013812900","Census Tract 8129, Maricopa County, Arizona","343937","null","68636","null",
"1400000US04013813000","Census Tract 8130, Maricopa County, Arizona","**","**","-","-",
"1400000US04013813100","Census Tract 8131, Maricopa County, Arizona","34019","null","108000","null",
"1400000US04013813200","Census Tract 8132, Maricopa County, Arizona","123589","null","115750","null",
"1400000US04013813300","Census Tract 8133, Maricopa County, Arizona","19348","null","114632","null",
"1400000US04013813400","Census Tract 8134, Maricopa County, Arizona","73350","null","59083","null",
"1400000US04013813500","Census Tract 8135, Maricopa County, Arizona","112629","null","54476","null",
"1400000US04013813600","Census Tract 8136, Maricopa County, Arizona","36814","null","119397","null",
"1400000US04013813700","Census Tract 8137, Maricopa County, Arizona","30176","null","21058","null",
"1400000US04013813800","Census Tract 8138, Maricopa County, Arizona","**","**","-","-",
"1400000US04013813900","Census Tract 8139, Maricopa County, Arizona","13419","null","77452","null",
"1400000US04013814000","Census Tract 8140, Maricopa County, Arizona","170200","null","49844","null",
"1400000US04013814100","Census Tract 8141, Maricopa County, Arizona","35572","null","115875","null",
"1400000US04013814200","Census Tract 8142, Maricopa County, Arizona","4873","null","35982","null",
"1400000US04013814300","Census Tract 8143, Maricopa County, Arizona","64799","null","83750","null",
"1400000US04013814400","Census Tract 8144, Maricopa County, Arizona","62596","null","67037","null",
"1400000US04013814500","Census Tract 8145, Maricopa County, Arizona","59916","null","71979","null",
"1400000US04013814600","Census Tract 8146, Maricopa County, Arizona","102985","null","80250","null",
"1400000US04013814700","Census Tract 8147, Maricopa County, Arizona","13362","null","66830","null",
"1400000US04013814800","Census Tract 8148, Maricopa County, Arizona","19086","null","83605","null",
"1400000US04013814900","Census Tract 8149, Maricopa County, Arizona","83132","null","47232","null",
"1400000US04013815000","Census Tract 8150, Maricopa County, Arizona","**","**","-","-",
"1400000US04013815100","Census Tract 8151, Maricopa County, Arizona","30081","null","81094","null",
"1400000US04013815200","Census Tract 8152, Maricopa County, Arizona","42775","null","48750","null",
"1400000US04013815300","Census Tract 8153, Maricopa County, Arizona","105193","null","38500","null",
"1400000US04013815400","Census Tract 8154, Maricopa County, Arizona","44199","null","89286","null",
"1400000US04013815500","Census Tract 8155, Maricopa County, Arizona","50571","null","50833","null",
"1400000US04013815600","Census Tract 8156, Maricopa County, Arizona","20904","null","69479","null",
"1400000US04013815700","Census Tract 8157, Maricopa County, Arizona","20502","null","70500","null",
"1400000US04013815800","Census Tract 8158, Maricopa County, Arizona","10885","null","55682","null",
"1400000US04013815900","Census Tract 8159, Maricopa County, Arizona","28279","null","50125","null",
"1400000US04013816000","Census Tract 8160, Maricopa County, Arizona","65783","null","70652","null",
"1400000US04013816100","Census Tract 8161, Maricopa County, Arizona","50881","null","105547","null",
"1400000US04013816200","Census Tract 8162, Maricopa County, Arizona","22335","null","54597","null",
"1400000US04013816300","Census Tract 8163, Maricopa County, Arizona","**","**","-","-",
"1400000US04013816400","Census Tract 8164, Maricopa County, Arizona","46059","null","69554","null",
"1400000US04013816500","Census Tract 8165, Maricopa County, Arizona","31441","null","74244","null",
"1400000US04013816600","Census Tract 8166, Maricopa County, Arizona","11990","null","93194","null",
"1400000US04013816700","Census Tract 8167, Maricopa County, Arizona","10529","null","74240","null",
"1400000US04013816800","Census Tract 8168, Maricopa County, Arizona","53293","null","32452","null",
"1400000US04013816900","Census Tract 8169, Maricopa County, Arizona","30636","null","93641","null",
"1400000US04013817000","Census Tract 8170, Maricopa County, Arizona","57024","null","78438","null",
"1400000US04013817100","Census Tract 8171, Maricopa County, Arizona","23959","null","64464","null",
"1400000US04013817200","Census Tract 8172, Maricopa County, Arizona","27432","null","52321","null",
"1400000US04013817300","Census Tract 8173, Maricopa County, Arizona","33748","null","47679","null",
"1400000US04013817400","Census Tract 8174, Maricopa County, Arizona","5144","null","28833","null",
"1400000US04013817500","Census Tract 8175, Maricopa County, Arizona","**","**","-","-",
"1400000US04013817600","Census Tract 8176, Maricopa County, Arizona","63317","null","72721","null",
"1400000US04013940700","Census Tract 9407, Maricopa County, Arizona","**","**","-","-",
"1400000US04013941000","Census Tract 9410, Maricopa County, Arizona","**","**","-","-",
"1400000US04013941100","Census Tract 9411, Maricopa County, Arizona","**","**","-","-",
"1400000US04013941200","Census Tract 9412, Maricopa County, Arizona","54252","null","93250","null",
"1400000US04013941300","Census Tract 9413, Maricopa County, Arizona","97380","null","59125","null",
"1400000US04013980100","Census Tract 9801, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980400","Census Tract 9804, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980500","Census Tract 9805, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980600","Census Tract 9806, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980700","Census Tract 9807, Maricopa County, Arizona","**","**","-","-",
"1400000US04015940400","Census Tract 9404, Mohave County, Arizona","**","**","-","-",
"1400000US04015940501","Census Tract 9405.01, Mohave County, Arizona","21622","null","33667","null",
"1400000US04015950100","Census Tract 9501, Mohave County, Arizona","12039","null","37667","null",
"1400000US04015950401","Census Tract 9504.01, Mohave County, Arizona","10480","null","24616","null",
"1400000US04015950402","Census Tract 9504.02, Mohave County, Arizona","**","**","-","-",
"1400000US04015950500","Census Tract 9505, Mohave County, Arizona","**","**","-","-",
"1400000US04015950600","Census Tract 9506, Mohave County, Arizona","32740","null","64479","null",
"1400000US04015950703","Census Tract 9507.03, Mohave County, Arizona","15325","null","16434","null",
"1400000US04015950704","Census Tract 9507.04, Mohave County, Arizona","69792","null","24926","null",
"1400000US04015950705","Census Tract 9507.05, Mohave County, Arizona","13602","null","33095","null",
"1400000US04015950706","Census Tract 9507.06, Mohave County, Arizona","23934","null","28021","null",
"1400000US04015951401","Census Tract 9514.01, Mohave County, Arizona","17259","null","25223","null",
"1400000US04015951402","Census Tract 9514.02, Mohave County, Arizona","35501","null","48191","null",
"1400000US04015951501","Census Tract 9515.01, Mohave County, Arizona","3281","null","26913","null",
"1400000US04015951502","Census Tract 9515.02, Mohave County, Arizona","16139","null","14875","null",
"1400000US04015951601","Census Tract 9516.01, Mohave County, Arizona","75648","null","27399","null",
"1400000US04015951602","Census Tract 9516.02, Mohave County, Arizona","12716","null","36488","null",
"1400000US04015951700","Census Tract 9517, Mohave County, Arizona","7231","null","27372","null",
"1400000US04015951800","Census Tract 9518, Mohave County, Arizona","10657","null","33889","null",
"1400000US04015951900","Census Tract 9519, Mohave County, Arizona","2685","null","38750","null",
"1400000US04015952001","Census Tract 9520.01, Mohave County, Arizona","18041","null","41827","null",
"1400000US04015952002","Census Tract 9520.02, Mohave County, Arizona","10903","null","72303","null",
"1400000US04015952003","Census Tract 9520.03, Mohave County, Arizona","7298","null","47037","null",
"1400000US04015952004","Census Tract 9520.04, Mohave County, Arizona","16537","null","32930","null",
"1400000US04015952400","Census Tract 9524, Mohave County, Arizona","37504","null","14408","null",
"1400000US04015952500","Census Tract 9525, Mohave County, Arizona","30229","null","64338","null",
"1400000US04015952600","Census Tract 9526, Mohave County, Arizona","33233","null","21500","null",
"1400000US04015952700","Census Tract 9527, Mohave County, Arizona","8667","null","48000","null",
"1400000US04015952800","Census Tract 9528, Mohave County, Arizona","111119","null","77596","null",
"1400000US04015952900","Census Tract 9529, Mohave County, Arizona","32719","null","35583","null",
"1400000US04015953000","Census Tract 9530, Mohave County, Arizona","5028","null","46927","null",
"1400000US04015953100","Census Tract 9531, Mohave County, Arizona","4382","null","25125","null",
"1400000US04015953200","Census Tract 9532, Mohave County, Arizona","19459","null","82778","null",
"1400000US04015953300","Census Tract 9533, Mohave County, Arizona","68910","null","46250","null",
"1400000US04015953401","Census Tract 9534.01, Mohave County, Arizona","27881","null","68977","null",
"1400000US04015953402","Census Tract 9534.02, Mohave County, Arizona","11055","null","48947","null",
"1400000US04015953601","Census Tract 9536.01, Mohave County, Arizona","20487","null","78798","null",
"1400000US04015953602","Census Tract 9536.02, Mohave County, Arizona","60178","null","31250","null",
"1400000US04015953800","Census Tract 9538, Mohave County, Arizona","15217","null","56204","null",
"1400000US04015953900","Census Tract 9539, Mohave County, Arizona","16093","null","42859","null",
"1400000US04015954800","Census Tract 9548, Mohave County, Arizona","49459","null","72500","null",
"1400000US04015954900","Census Tract 9549, Mohave County, Arizona","74065","null","24318","null",
"1400000US04015955000","Census Tract 9550, Mohave County, Arizona","30721","null","57589","null",
"1400000US04017940008","Census Tract 9400.08, Navajo County, Arizona","**","**","-","-",
"1400000US04017940010","Census Tract 9400.10, Navajo County, Arizona","**","**","-","-",
"1400000US04017940011","Census Tract 9400.11, Navajo County, Arizona","**","**","-","-",
"1400000US04017940012","Census Tract 9400.12, Navajo County, Arizona","**","**","-","-",
"1400000US04017940013","Census Tract 9400.13, Navajo County, Arizona","**","**","-","-",
"1400000US04017940014","Census Tract 9400.14, Navajo County, Arizona","***","***","2,500-","2,500-",
"1400000US04017940015","Census Tract 9400.15, Navajo County, Arizona","53296","null","19432","null",
"1400000US04017940100","Census Tract 9401, Navajo County, Arizona","81801","null","19196","null",
"1400000US04017940301","Census Tract 9403.01, Navajo County, Arizona","**","**","-","-",
"1400000US04017940302","Census Tract 9403.02, Navajo County, Arizona","**","**","-","-",
"1400000US04017942300","Census Tract 9423, Navajo County, Arizona","**","**","-","-",
"1400000US04017942400","Census Tract 9424, Navajo County, Arizona","**","**","-","-",
"1400000US04017942500","Census Tract 9425, Navajo County, Arizona","**","**","-","-",
"1400000US04017960100","Census Tract 9601, Navajo County, Arizona","49652","null","54140","null",
"1400000US04017960200","Census Tract 9602, Navajo County, Arizona","6371","null","29049","null",
"1400000US04017960400","Census Tract 9604, Navajo County, Arizona","26600","null","57188","null",
"1400000US04017960500","Census Tract 9605, Navajo County, Arizona","7200","null","27256","null",
"1400000US04017960600","Census Tract 9606, Navajo County, Arizona","25874","null","51016","null",
"1400000US04017961300","Census Tract 9613, Navajo County, Arizona","23085","null","31563","null",
"1400000US04017961700","Census Tract 9617, Navajo County, Arizona","31035","null","80057","null",
"1400000US04017962500","Census Tract 9625, Navajo County, Arizona","42373","null","19960","null",
"1400000US04017963300","Census Tract 9633, Navajo County, Arizona","897","null","26173","null",
"1400000US04017963400","Census Tract 9634, Navajo County, Arizona","**","**","-","-",
"1400000US04017963700","Census Tract 9637, Navajo County, Arizona","96180","null","80664","null",
"1400000US04017963800","Census Tract 9638, Navajo County, Arizona","13708","null","24779","null",
"1400000US04017964201","Census Tract 9642.01, Navajo County, Arizona","**","**","-","-",
"1400000US04017964202","Census Tract 9642.02, Navajo County, Arizona","**","**","-","-",
"1400000US04017964800","Census Tract 9648, Navajo County, Arizona","72237","null","71806","null",
"1400000US04017964900","Census Tract 9649, Navajo County, Arizona","11607","null","43182","null",
"1400000US04017965200","Census Tract 9652, Navajo County, Arizona","10758","null","31830","null",
"1400000US04017965300","Census Tract 9653, Navajo County, Arizona","52384","null","24205","null",
"1400000US04019000100","Census Tract 1, Pima County, Arizona","535","null","8963","null",
"1400000US04019000200","Census Tract 2, Pima County, Arizona","13927","null","28229","null",
"1400000US04019000300","Census Tract 3, Pima County, Arizona","24807","null","26635","null",
"1400000US04019000400","Census Tract 4, Pima County, Arizona","18369","null","30239","null",
"1400000US04019000500","Census Tract 5, Pima County, Arizona","4044","null","9112","null",
"1400000US04019000600","Census Tract 6, Pima County, Arizona","12035","null","31771","null",
"1400000US04019000700","Census Tract 7, Pima County, Arizona","6162","null","25986","null",
"1400000US04019000800","Census Tract 8, Pima County, Arizona","24463","null","33611","null",
"1400000US04019000900","Census Tract 9, Pima County, Arizona","7878","null","19495","null",
"1400000US04019001000","Census Tract 10, Pima County, Arizona","5408","null","21518","null",
"1400000US04019001100","Census Tract 11, Pima County, Arizona","3529","null","23575","null",
"1400000US04019001200","Census Tract 12, Pima County, Arizona","4825","null","33043","null",
"1400000US04019001302","Census Tract 13.02, Pima County, Arizona","3633","null","17908","null",
"1400000US04019001303","Census Tract 13.03, Pima County, Arizona","2988","null","16734","null",
"1400000US04019001304","Census Tract 13.04, Pima County, Arizona","2771","null","28888","null",
"1400000US04019001400","Census Tract 14, Pima County, Arizona","6319","null","23782","null",
"1400000US04019001500","Census Tract 15, Pima County, Arizona","59288","null","22315","null",
"1400000US04019001600","Census Tract 16, Pima County, Arizona","25934","null","44226","null",
"1400000US04019001700","Census Tract 17, Pima County, Arizona","50812","null","25982","null",
"1400000US04019001801","Census Tract 18.01, Pima County, Arizona","13950","null","16369","null",
"1400000US04019001802","Census Tract 18.02, Pima County, Arizona","3101","null","30041","null",
"1400000US04019001900","Census Tract 19, Pima County, Arizona","23789","null","41603","null",
"1400000US04019002000","Census Tract 20, Pima County, Arizona","8240","null","38659","null",
"1400000US04019002100","Census Tract 21, Pima County, Arizona","2547","null","30558","null",
"1400000US04019002201","Census Tract 22.01, Pima County, Arizona","6486","null","32109","null",
"1400000US04019002202","Census Tract 22.02, Pima County, Arizona","6060","null","27929","null",
"1400000US04019002300","Census Tract 23, Pima County, Arizona","2475","null","18540","null",
"1400000US04019002400","Census Tract 24, Pima County, Arizona","3359","null","26566","null",
"1400000US04019002501","Census Tract 25.01, Pima County, Arizona","8155","null","30566","null",
"1400000US04019002503","Census Tract 25.03, Pima County, Arizona","3540","null","24784","null",
"1400000US04019002504","Census Tract 25.04, Pima County, Arizona","2557","null","29877","null",
"1400000US04019002505","Census Tract 25.05, Pima County, Arizona","4235","null","34985","null",
"1400000US04019002506","Census Tract 25.06, Pima County, Arizona","9066","null","45500","null",
"1400000US04019002602","Census Tract 26.02, Pima County, Arizona","7973","null","14076","null",
"1400000US04019002603","Census Tract 26.03, Pima County, Arizona","4757","null","16895","null",
"1400000US04019002604","Census Tract 26.04, Pima County, Arizona","7234","null","21862","null",
"1400000US04019002701","Census Tract 27.01, Pima County, Arizona","17331","null","39103","null",
"1400000US04019002702","Census Tract 27.02, Pima County, Arizona","4744","null","29068","null",
"1400000US04019002703","Census Tract 27.03, Pima County, Arizona","12646","null","23077","null",
"1400000US04019002801","Census Tract 28.01, Pima County, Arizona","14431","null","22583","null",
"1400000US04019002802","Census Tract 28.02, Pima County, Arizona","3785","null","30394","null",
"1400000US04019002803","Census Tract 28.03, Pima County, Arizona","18892","null","18973","null",
"1400000US04019002901","Census Tract 29.01, Pima County, Arizona","3856","null","27161","null",
"1400000US04019002903","Census Tract 29.03, Pima County, Arizona","92412","null","96625","null",
"1400000US04019002904","Census Tract 29.04, Pima County, Arizona","55205","null","56406","null",
"1400000US04019002905","Census Tract 29.05, Pima County, Arizona","9623","null","25761","null",
"1400000US04019003002","Census Tract 30.02, Pima County, Arizona","7582","null","41212","null",
"1400000US04019003003","Census Tract 30.03, Pima County, Arizona","24015","null","32115","null",
"1400000US04019003004","Census Tract 30.04, Pima County, Arizona","11816","null","28289","null",
"1400000US04019003101","Census Tract 31.01, Pima County, Arizona","8246","null","24518","null",
"1400000US04019003102","Census Tract 31.02, Pima County, Arizona","6747","null","26700","null",
"1400000US04019003200","Census Tract 32, Pima County, Arizona","22881","null","37563","null",
"1400000US04019003302","Census Tract 33.02, Pima County, Arizona","14865","null","45536","null",
"1400000US04019003303","Census Tract 33.03, Pima County, Arizona","20358","null","23125","null",
"1400000US04019003304","Census Tract 33.04, Pima County, Arizona","21391","null","28520","null",
"1400000US04019003400","Census Tract 34, Pima County, Arizona","11350","null","58967","null",
"1400000US04019003501","Census Tract 35.01, Pima County, Arizona","8990","null","32301","null",
"1400000US04019003502","Census Tract 35.02, Pima County, Arizona","14794","null","26574","null",
"1400000US04019003503","Census Tract 35.03, Pima County, Arizona","5555","null","25147","null",
"1400000US04019003504","Census Tract 35.04, Pima County, Arizona","15354","null","48750","null",
"1400000US04019003600","Census Tract 36, Pima County, Arizona","7484","null","32194","null",
"1400000US04019003702","Census Tract 37.02, Pima County, Arizona","4631","null","22288","null",
"1400000US04019003704","Census Tract 37.04, Pima County, Arizona","12560","null","41006","null",
"1400000US04019003705","Census Tract 37.05, Pima County, Arizona","5858","null","40396","null",
"1400000US04019003706","Census Tract 37.06, Pima County, Arizona","9329","null","24091","null",
"1400000US04019003707","Census Tract 37.07, Pima County, Arizona","12292","null","35288","null",
"1400000US04019003801","Census Tract 38.01, Pima County, Arizona","7001","null","22961","null",
"1400000US04019003802","Census Tract 38.02, Pima County, Arizona","2357","null","24748","null",
"1400000US04019003901","Census Tract 39.01, Pima County, Arizona","14295","null","40273","null",
"1400000US04019003902","Census Tract 39.02, Pima County, Arizona","6334","null","23750","null",
"1400000US04019003903","Census Tract 39.03, Pima County, Arizona","10207","null","57619","null",
"1400000US04019004008","Census Tract 40.08, Pima County, Arizona","10085","null","46500","null",
"1400000US04019004010","Census Tract 40.10, Pima County, Arizona","18219","null","30154","null",
"1400000US04019004011","Census Tract 40.11, Pima County, Arizona","11877","null","42667","null",
"1400000US04019004022","Census Tract 40.22, Pima County, Arizona","48284","null","63017","null",
"1400000US04019004025","Census Tract 40.25, Pima County, Arizona","8540","null","76425","null",
"1400000US04019004026","Census Tract 40.26, Pima County, Arizona","4671","null","81750","null",
"1400000US04019004029","Census Tract 40.29, Pima County, Arizona","17902","null","46923","null",
"1400000US04019004030","Census Tract 40.30, Pima County, Arizona","64204","null","52500","null",
"1400000US04019004031","Census Tract 40.31, Pima County, Arizona","56631","null","89844","null",
"1400000US04019004032","Census Tract 40.32, Pima County, Arizona","25887","null","48229","null",
"1400000US04019004033","Census Tract 40.33, Pima County, Arizona","7815","null","28974","null",
"1400000US04019004034","Census Tract 40.34, Pima County, Arizona","10220","null","43690","null",
"1400000US04019004035","Census Tract 40.35, Pima County, Arizona","13636","null","41080","null",
"1400000US04019004036","Census Tract 40.36, Pima County, Arizona","10066","null","49632","null",
"1400000US04019004037","Census Tract 40.37, Pima County, Arizona","17675","null","50349","null",
"1400000US04019004038","Census Tract 40.38, Pima County, Arizona","10100","null","45000","null",
"1400000US04019004039","Census Tract 40.39, Pima County, Arizona","16113","null","31087","null",
"1400000US04019004042","Census Tract 40.42, Pima County, Arizona","3489","null","57306","null",
"1400000US04019004043","Census Tract 40.43, Pima County, Arizona","29279","null","78393","null",
"1400000US04019004044","Census Tract 40.44, Pima County, Arizona","28065","null","122396","null",
"1400000US04019004046","Census Tract 40.46, Pima County, Arizona","15518","null","36983","null",
"1400000US04019004047","Census Tract 40.47, Pima County, Arizona","46778","null","70441","null",
"1400000US04019004048","Census Tract 40.48, Pima County, Arizona","16912","null","81993","null",
"1400000US04019004049","Census Tract 40.49, Pima County, Arizona","13456","null","31625","null",
"1400000US04019004050","Census Tract 40.50, Pima County, Arizona","104181","null","147768","null",
"1400000US04019004051","Census Tract 40.51, Pima County, Arizona","20423","null","96250","null",
"1400000US04019004052","Census Tract 40.52, Pima County, Arizona","**","**","-","-",
"1400000US04019004053","Census Tract 40.53, Pima County, Arizona","67219","null","36719","null",
"1400000US04019004054","Census Tract 40.54, Pima County, Arizona","77033","null","61583","null",
"1400000US04019004055","Census Tract 40.55, Pima County, Arizona","17077","null","64750","null",
"1400000US04019004056","Census Tract 40.56, Pima County, Arizona","12760","null","90474","null",
"1400000US04019004057","Census Tract 40.57, Pima County, Arizona","12218","null","43523","null",
"1400000US04019004058","Census Tract 40.58, Pima County, Arizona","25325","null","44955","null",
"1400000US04019004061","Census Tract 40.61, Pima County, Arizona","18946","null","74635","null",
"1400000US04019004062","Census Tract 40.62, Pima County, Arizona","24766","null","54844","null",
"1400000US04019004063","Census Tract 40.63, Pima County, Arizona","63988","null","80625","null",
"1400000US04019004064","Census Tract 40.64, Pima County, Arizona","58842","null","100577","null",
"1400000US04019004065","Census Tract 40.65, Pima County, Arizona","6467","null","49500","null",
"1400000US04019004066","Census Tract 40.66, Pima County, Arizona","29551","null","64722","null",
"1400000US04019004067","Census Tract 40.67, Pima County, Arizona","16339","null","31486","null",
"1400000US04019004068","Census Tract 40.68, Pima County, Arizona","19359","null","32416","null",
"1400000US04019004069","Census Tract 40.69, Pima County, Arizona","10469","null","24268","null",
"1400000US04019004070","Census Tract 40.70, Pima County, Arizona","1734","null","26270","null",
"1400000US04019004071","Census Tract 40.71, Pima County, Arizona","5224","null","33414","null",
"1400000US04019004072","Census Tract 40.72, Pima County, Arizona","37013","null","31310","null",
"1400000US04019004073","Census Tract 40.73, Pima County, Arizona","26604","null","63000","null",
"1400000US04019004074","Census Tract 40.74, Pima County, Arizona","53521","null","68472","null",
"1400000US04019004107","Census Tract 41.07, Pima County, Arizona","16258","null","33636","null",
"1400000US04019004109","Census Tract 41.09, Pima County, Arizona","26695","null","65521","null",
"1400000US04019004110","Census Tract 41.10, Pima County, Arizona","10524","null","49906","null",
"1400000US04019004112","Census Tract 41.12, Pima County, Arizona","27680","null","60489","null",
"1400000US04019004113","Census Tract 41.13, Pima County, Arizona","**","**","-","-",
"1400000US04019004114","Census Tract 41.14, Pima County, Arizona","12192","null","36587","null",
"1400000US04019004115","Census Tract 41.15, Pima County, Arizona","3160","null","22732","null",
"1400000US04019004116","Census Tract 41.16, Pima County, Arizona","13921","null","35833","null",
"1400000US04019004117","Census Tract 41.17, Pima County, Arizona","5982","null","31042","null",
"1400000US04019004119","Census Tract 41.19, Pima County, Arizona","19053","null","40583","null",
"1400000US04019004120","Census Tract 41.20, Pima County, Arizona","20269","null","44904","null",
"1400000US04019004122","Census Tract 41.22, Pima County, Arizona","7003","null","36198","null",
"1400000US04019004307","Census Tract 43.07, Pima County, Arizona","2517","null","14063","null",
"1400000US04019004310","Census Tract 43.10, Pima County, Arizona","24682","null","60050","null",
"1400000US04019004311","Census Tract 43.11, Pima County, Arizona","11761","null","57212","null",
"1400000US04019004312","Census Tract 43.12, Pima County, Arizona","8408","null","39271","null",
"1400000US04019004313","Census Tract 43.13, Pima County, Arizona","10939","null","40000","null",
"1400000US04019004316","Census Tract 43.16, Pima County, Arizona","29477","null","44107","null",
"1400000US04019004317","Census Tract 43.17, Pima County, Arizona","20413","null","23625","null",
"1400000US04019004320","Census Tract 43.20, Pima County, Arizona","4420","null","29817","null",
"1400000US04019004321","Census Tract 43.21, Pima County, Arizona","6280","null","56424","null",
"1400000US04019004322","Census Tract 43.22, Pima County, Arizona","12716","null","37440","null",
"1400000US04019004323","Census Tract 43.23, Pima County, Arizona","75551","null","72614","null",
"1400000US04019004324","Census Tract 43.24, Pima County, Arizona","88319","null","21500","null",
"1400000US04019004325","Census Tract 43.25, Pima County, Arizona","**","**","-","-",
"1400000US04019004326","Census Tract 43.26, Pima County, Arizona","18095","null","42308","null",
"1400000US04019004327","Census Tract 43.27, Pima County, Arizona","26533","null","58542","null",
"1400000US04019004328","Census Tract 43.28, Pima County, Arizona","189684","null","47019","null",
"1400000US04019004329","Census Tract 43.29, Pima County, Arizona","11512","null","97270","null",
"1400000US04019004330","Census Tract 43.30, Pima County, Arizona","**","**","-","-",
"1400000US04019004331","Census Tract 43.31, Pima County, Arizona","17248","null","31607","null",
"1400000US04019004332","Census Tract 43.32, Pima County, Arizona","**","**","-","-",
"1400000US04019004333","Census Tract 43.33, Pima County, Arizona","14464","null","63503","null",
"1400000US04019004334","Census Tract 43.34, Pima County, Arizona","8185","null","45395","null",
"1400000US04019004404","Census Tract 44.04, Pima County, Arizona","21501","null","65457","null",
"1400000US04019004407","Census Tract 44.07, Pima County, Arizona","3689","null","36566","null",
"1400000US04019004411","Census Tract 44.11, Pima County, Arizona","18655","null","41736","null",
"1400000US04019004412","Census Tract 44.12, Pima County, Arizona","29923","null","62578","null",
"1400000US04019004413","Census Tract 44.13, Pima County, Arizona","29251","null","67292","null",
"1400000US04019004414","Census Tract 44.14, Pima County, Arizona","9547","null","51577","null",
"1400000US04019004415","Census Tract 44.15, Pima County, Arizona","21342","null","22955","null",
"1400000US04019004418","Census Tract 44.18, Pima County, Arizona","71400","null","59107","null",
"1400000US04019004419","Census Tract 44.19, Pima County, Arizona","12709","null","43641","null",
"1400000US04019004421","Census Tract 44.21, Pima County, Arizona","17095","null","46400","null",
"1400000US04019004422","Census Tract 44.22, Pima County, Arizona","13833","null","59750","null",
"1400000US04019004423","Census Tract 44.23, Pima County, Arizona","71284","null","68125","null",
"1400000US04019004424","Census Tract 44.24, Pima County, Arizona","55313","null","72917","null",
"1400000US04019004425","Census Tract 44.25, Pima County, Arizona","31402","null","48806","null",
"1400000US04019004426","Census Tract 44.26, Pima County, Arizona","47247","null","52478","null",
"1400000US04019004427","Census Tract 44.27, Pima County, Arizona","24122","null","54609","null",
"1400000US04019004428","Census Tract 44.28, Pima County, Arizona","37786","null","97628","null",
"1400000US04019004429","Census Tract 44.29, Pima County, Arizona","9964","null","76500","null",
"1400000US04019004430","Census Tract 44.30, Pima County, Arizona","15092","null","47875","null",
"1400000US04019004431","Census Tract 44.31, Pima County, Arizona","33074","null","46944","null",
"1400000US04019004504","Census Tract 45.04, Pima County, Arizona","9093","null","24455","null",
"1400000US04019004505","Census Tract 45.05, Pima County, Arizona","24048","null","22258","null",
"1400000US04019004506","Census Tract 45.06, Pima County, Arizona","17363","null","26875","null",
"1400000US04019004508","Census Tract 45.08, Pima County, Arizona","16001","null","34261","null",
"1400000US04019004510","Census Tract 45.10, Pima County, Arizona","12540","null","21488","null",
"1400000US04019004511","Census Tract 45.11, Pima County, Arizona","4237","null","30806","null",
"1400000US04019004512","Census Tract 45.12, Pima County, Arizona","8976","null","26558","null",
"1400000US04019004513","Census Tract 45.13, Pima County, Arizona","10139","null","25407","null",
"1400000US04019004610","Census Tract 46.10, Pima County, Arizona","16782","null","63750","null",
"1400000US04019004613","Census Tract 46.13, Pima County, Arizona","28130","null","49375","null",
"1400000US04019004614","Census Tract 46.14, Pima County, Arizona","31821","null","82216","null",
"1400000US04019004615","Census Tract 46.15, Pima County, Arizona","14611","null","77303","null",
"1400000US04019004616","Census Tract 46.16, Pima County, Arizona","56309","null","75341","null",
"1400000US04019004617","Census Tract 46.17, Pima County, Arizona","34344","null","62571","null",
